fam,n_cdr,n_re,median_cdr,median_re,raw_difference,comparable,robust,delta,database,ambition_view,Region,outcome,outcome_label,direction_coded_difference,favours,pooled_effect,pooled_favours,agrees
IMAGE,48,2,68.02504456266456,221.30739909181557,153.282354529151,TRUE,FALSE,1,Full,2C,R10NORTH_AM,net_re_jobs_per_1k,Employment,153.282354529151,High-RE,118.21683576283448,High-RE,TRUE
MESSAGEix,74,24,87.72518239431784,117.9844087657942,30.25922637147636,TRUE,TRUE,0.8231981981981982,Full,2C,R10NORTH_AM,net_re_jobs_per_1k,Employment,30.25922637147636,High-RE,118.21683576283448,High-RE,TRUE
POLES,56,8,106.80697675968962,101.34573375847702,-5.461243001212594,TRUE,TRUE,-0.28125,Full,2C,R10NORTH_AM,net_re_jobs_per_1k,Employment,-5.461243001212594,High-CDR,118.21683576283448,High-RE,FALSE
REMIND,0,165,NA,240.7388554442542,NA,FALSE,FALSE,NA,Full,2C,R10NORTH_AM,net_re_jobs_per_1k,Employment,NA,NA,118.21683576283448,High-RE,NA
TIAM,12,0,114.97480928195333,NA,NA,FALSE,FALSE,NA,Full,2C,R10NORTH_AM,net_re_jobs_per_1k,Employment,NA,NA,118.21683576283448,High-RE,NA
WITCH,2,16,292.30635842086457,97.28827111893949,-195.01808730192508,TRUE,FALSE,-0.625,Full,2C,R10NORTH_AM,net_re_jobs_per_1k,Employment,-195.01808730192508,High-CDR,118.21683576283448,High-RE,FALSE
AIM,20,11,4.471093585138712,5.726674114523534,1.2555805293848215,TRUE,TRUE,-0.9181818181818182,Full,2C,R10NORTH_AM,gap_GJ_pc,DLE gap,-1.2555805293848215,High-CDR,-0.8754353715966818,High-CDR,TRUE
GCAM,26,4,5.197471781806866,6.246953989188555,1.049482207381689,TRUE,TRUE,-0.8076923076923077,Full,2C,R10NORTH_AM,gap_GJ_pc,DLE gap,-1.049482207381689,High-CDR,-0.8754353715966818,High-CDR,TRUE
IMAGE,48,2,15.673707239910938,16.188893385789306,0.5151861458783689,TRUE,FALSE,-0.08333333333333333,Full,2C,R10NORTH_AM,gap_GJ_pc,DLE gap,-0.5151861458783689,High-CDR,-0.8754353715966818,High-CDR,TRUE
MESSAGEix,74,24,6.551380428620868,8.420707136241537,1.8693267076206697,TRUE,TRUE,-0.9583333333333334,Full,2C,R10NORTH_AM,gap_GJ_pc,DLE gap,-1.8693267076206697,High-CDR,-0.8754353715966818,High-CDR,TRUE
POLES,56,8,23.354441316454945,19.05627443931568,-4.298166877139266,TRUE,TRUE,0.3080357142857143,Full,2C,R10NORTH_AM,gap_GJ_pc,DLE gap,4.298166877139266,High-RE,-0.8754353715966818,High-CDR,FALSE
REMIND,0,165,NA,7.937178333553264,NA,FALSE,FALSE,NA,Full,2C,R10NORTH_AM,gap_GJ_pc,DLE gap,NA,NA,-0.8754353715966818,High-CDR,NA
WITCH,2,16,7.609654866059579,18.465034253589913,10.855379387530334,TRUE,FALSE,-0.625,Full,2C,R10NORTH_AM,gap_GJ_pc,DLE gap,-10.855379387530334,High-CDR,-0.8754353715966818,High-CDR,TRUE
AIM,20,11,1.1002759367043757,1.43721059118021,0.33693465447583426,TRUE,TRUE,-0.9363636363636364,Full,2C,R10NORTH_AM,headcount_pct,Deprived headcount,-0.33693465447583426,High-CDR,-0.23760965060713302,High-CDR,TRUE
GCAM,26,4,1.2748905528738574,1.51611737696952,0.24122682409566254,TRUE,TRUE,-0.5961538461538461,Full,2C,R10NORTH_AM,headcount_pct,Deprived headcount,-0.24122682409566254,High-CDR,-0.23760965060713302,High-CDR,TRUE
IMAGE,48,2,3.983921261574504,4.101779024200132,0.1178577626256283,TRUE,FALSE,-0.10416666666666667,Full,2C,R10NORTH_AM,headcount_pct,Deprived headcount,-0.1178577626256283,High-CDR,-0.23760965060713302,High-CDR,TRUE
MESSAGEix,74,24,1.6844378608532815,2.1890525449303246,0.5046146840770431,TRUE,TRUE,-0.9673423423423423,Full,2C,R10NORTH_AM,headcount_pct,Deprived headcount,-0.5046146840770431,High-CDR,-0.23760965060713302,High-CDR,TRUE
POLES,56,8,5.985466651954365,4.74699552597769,-1.238471125976675,TRUE,TRUE,0.38392857142857145,Full,2C,R10NORTH_AM,headcount_pct,Deprived headcount,1.238471125976675,High-RE,-0.23760965060713302,High-CDR,FALSE
REMIND,0,165,NA,2.0547159863271323,NA,FALSE,FALSE,NA,Full,2C,R10NORTH_AM,headcount_pct,Deprived headcount,NA,NA,-0.23760965060713302,High-CDR,NA
WITCH,2,16,1.6345917354489967,4.426770772614698,2.792179037165701,TRUE,FALSE,-0.625,Full,2C,R10NORTH_AM,headcount_pct,Deprived headcount,-2.792179037165701,High-CDR,-0.23760965060713302,High-CDR,TRUE
AIM,20,4,11.1391475,10.8186625,-0.3204849999999997,TRUE,TRUE,0.875,Full,2C,R10NORTH_AM,mort_per_1k,PM2.5 mortality,0.3204849999999997,High-RE,-2.109845,High-CDR,FALSE
GCAM,3,3,14.701405,12.488075,-2.213329999999999,TRUE,TRUE,1,Full,2C,R10NORTH_AM,mort_per_1k,PM2.5 mortality,2.213329999999999,High-RE,-2.109845,High-CDR,FALSE
IMAGE,28,2,10.610994999999999,8.651589999999999,-1.9594050000000003,TRUE,FALSE,0.8214285714285714,Full,2C,R10NORTH_AM,mort_per_1k,PM2.5 mortality,1.9594050000000003,High-RE,-2.109845,High-CDR,FALSE
MESSAGEix,71,20,6.81797,6.79106,-0.02690999999999999,TRUE,TRUE,0.1295774647887324,Full,2C,R10NORTH_AM,mort_per_1k,PM2.5 mortality,0.02690999999999999,High-RE,-2.109845,High-CDR,FALSE
POLES,56,0,6.5197775,NA,NA,FALSE,FALSE,NA,Full,2C,R10NORTH_AM,mort_per_1k,PM2.5 mortality,NA,NA,-2.109845,High-CDR,NA
REMIND,0,133,NA,8.92639,NA,FALSE,FALSE,NA,Full,2C,R10NORTH_AM,mort_per_1k,PM2.5 mortality,NA,NA,-2.109845,High-CDR,NA
WITCH,0,3,NA,10.551465,NA,FALSE,FALSE,NA,Full,2C,R10NORTH_AM,mort_per_1k,PM2.5 mortality,NA,NA,-2.109845,High-CDR,NA
AIM,20,11,136.3422045143779,163.82901200858993,27.48680749421203,TRUE,TRUE,0.5454545454545454,Full,2C,R10PAC_OECD,net_re_jobs_per_1k,Employment,27.48680749421203,High-RE,22.625705290508506,High-RE,TRUE
COFFEE,0,8,NA,73.65753959181066,NA,FALSE,FALSE,NA,Full,2C,R10PAC_OECD,net_re_jobs_per_1k,Employment,NA,NA,22.625705290508506,High-RE,NA
GCAM,3,4,110.99729921763257,215.59849892495842,104.60119970732585,TRUE,TRUE,1,Full,2C,R10PAC_OECD,net_re_jobs_per_1k,Employment,104.60119970732585,High-RE,22.625705290508506,High-RE,TRUE
IMAGE,45,2,34.23044819602609,104.0747000126949,69.84425181666882,TRUE,FALSE,0.9555555555555556,Full,2C,R10PAC_OECD,net_re_jobs_per_1k,Employment,69.84425181666882,High-RE,22.625705290508506,High-RE,TRUE
MESSAGEix,74,24,52.71799676842139,73.38069473829663,20.662697969875232,TRUE,TRUE,0.865990990990991,Full,2C,R10PAC_OECD,net_re_jobs_per_1k,Employment,20.662697969875232,High-RE,22.625705290508506,High-RE,TRUE
POLES,56,8,173.3704410415445,97.10086618671085,-76.26957485483365,TRUE,TRUE,-1,Full,2C,R10PAC_OECD,net_re_jobs_per_1k,Employment,-76.26957485483365,High-CDR,22.625705290508506,High-RE,FALSE
REMIND,0,161,NA,99.06667066546277,NA,FALSE,FALSE,NA,Full,2C,R10PAC_OECD,net_re_jobs_per_1k,Employment,NA,NA,22.625705290508506,High-RE,NA
TIAM,12,0,77.22736266216992,NA,NA,FALSE,FALSE,NA,Full,2C,R10PAC_OECD,net_re_jobs_per_1k,Employment,NA,NA,22.625705290508506,High-RE,NA
WITCH,2,16,229.46647102375323,56.28675644544198,-173.17971457831123,TRUE,FALSE,-0.625,Full,2C,R10PAC_OECD,net_re_jobs_per_1k,Employment,-173.17971457831123,High-CDR,22.625705290508506,High-RE,FALSE
AIM,20,11,3.3544631009334145,4.453952073239518,1.0994889723061032,TRUE,TRUE,-0.9,Full,2C,R10PAC_OECD,gap_GJ_pc,DLE gap,-1.0994889723061032,High-CDR,-1.7274268721201893,High-CDR,TRUE
GCAM,26,4,3.754121113353443,4.308810464731889,0.5546893513784457,TRUE,TRUE,-0.8653846153846154,Full,2C,R10PAC_OECD,gap_GJ_pc,DLE gap,-0.5546893513784457,High-CDR,-1.7274268721201893,High-CDR,TRUE
IMAGE,45,2,7.193717145467716,8.11164631305824,0.9179291675905237,TRUE,FALSE,-0.24444444444444444,Full,2C,R10PAC_OECD,gap_GJ_pc,DLE gap,-0.9179291675905237,High-CDR,-1.7274268721201893,High-CDR,TRUE
MESSAGEix,74,24,2.9716630542442273,3.352640856837761,0.38097780259353353,TRUE,TRUE,-0.5596846846846847,Full,2C,R10PAC_OECD,gap_GJ_pc,DLE gap,-0.38097780259353353,High-CDR,-1.7274268721201893,High-CDR,TRUE
POLES,56,8,3.762489729579836,5.196112686894266,1.4336229573144301,TRUE,TRUE,-0.7901785714285714,Full,2C,R10PAC_OECD,gap_GJ_pc,DLE gap,-1.4336229573144301,High-CDR,-1.7274268721201893,High-CDR,TRUE
REMIND,0,161,NA,5.649530180394096,NA,FALSE,FALSE,NA,Full,2C,R10PAC_OECD,gap_GJ_pc,DLE gap,NA,NA,-1.7274268721201893,High-CDR,NA
WITCH,2,16,8.583079678375297,26.388987645300062,17.805907966924764,TRUE,FALSE,-0.625,Full,2C,R10PAC_OECD,gap_GJ_pc,DLE gap,-17.805907966924764,High-CDR,-1.7274268721201893,High-CDR,TRUE
AIM,20,11,0.8057705317308705,1.0792982750107871,0.2735277432799166,TRUE,TRUE,-0.9363636363636364,Full,2C,R10PAC_OECD,headcount_pct,Deprived headcount,-0.2735277432799166,High-CDR,-0.5561203174546163,High-CDR,TRUE
GCAM,26,4,0.9578733183232155,1.100184137052798,0.1423108187295825,TRUE,TRUE,-0.7884615384615384,Full,2C,R10PAC_OECD,headcount_pct,Deprived headcount,-0.1423108187295825,High-CDR,-0.5561203174546163,High-CDR,TRUE
IMAGE,45,2,1.913583121725943,2.2567416879916706,0.3431585662657277,TRUE,FALSE,-0.28888888888888886,Full,2C,R10PAC_OECD,headcount_pct,Deprived headcount,-0.3431585662657277,High-CDR,-0.5561203174546163,High-CDR,TRUE
MESSAGEix,74,24,0.7920782544966559,0.953222092419274,0.1611438379226181,TRUE,TRUE,-0.6204954954954955,Full,2C,R10PAC_OECD,headcount_pct,Deprived headcount,-0.1611438379226181,High-CDR,-0.5561203174546163,High-CDR,TRUE
POLES,56,8,1.1976401282111628,1.4129654022618596,0.2153252740506968,TRUE,TRUE,-0.47767857142857145,Full,2C,R10PAC_OECD,headcount_pct,Deprived headcount,-0.2153252740506968,High-CDR,-0.5561203174546163,High-CDR,TRUE
REMIND,0,161,NA,1.6075293816005463,NA,FALSE,FALSE,NA,Full,2C,R10PAC_OECD,headcount_pct,Deprived headcount,NA,NA,-0.5561203174546163,High-CDR,NA
WITCH,2,16,2.3999355635584836,7.591860538648217,5.191924975089734,TRUE,FALSE,-0.625,Full,2C,R10PAC_OECD,headcount_pct,Deprived headcount,-5.191924975089734,High-CDR,-0.5561203174546163,High-CDR,TRUE
AIM,20,4,6.3662125,6.3615975,-0.00461499999999937,TRUE,TRUE,0.175,Full,2C,R10PAC_OECD,mort_per_1k,PM2.5 mortality,0.00461499999999937,High-RE,1.9627425000000005,High-RE,TRUE
GCAM,3,3,6.17564,5.78071,-0.39492999999999956,TRUE,TRUE,0.7777777777777778,Full,2C,R10PAC_OECD,mort_per_1k,PM2.5 mortality,0.39492999999999956,High-RE,1.9627425000000005,High-RE,TRUE
IMAGE,28,2,6.1460475,5.87111,-0.27493750000000006,TRUE,FALSE,0.7857142857142857,Full,2C,R10PAC_OECD,mort_per_1k,PM2.5 mortality,0.27493750000000006,High-RE,1.9627425000000005,High-RE,TRUE
MESSAGEix,71,20,5.60067,5.443905,-0.15676500000000004,TRUE,TRUE,0.3492957746478873,Full,2C,R10PAC_OECD,mort_per_1k,PM2.5 mortality,0.15676500000000004,High-RE,1.9627425000000005,High-RE,TRUE
POLES,56,0,4.393975,NA,NA,FALSE,FALSE,NA,Full,2C,R10PAC_OECD,mort_per_1k,PM2.5 mortality,NA,NA,1.9627425000000005,High-RE,NA
REMIND,0,133,NA,3.615875,NA,FALSE,FALSE,NA,Full,2C,R10PAC_OECD,mort_per_1k,PM2.5 mortality,NA,NA,1.9627425000000005,High-RE,NA
WITCH,0,3,NA,5.304305,NA,FALSE,FALSE,NA,Full,2C,R10PAC_OECD,mort_per_1k,PM2.5 mortality,NA,NA,1.9627425000000005,High-RE,NA
AIM,20,11,862.6595262030489,980.8568976901179,118.19737148706895,TRUE,TRUE,0.12727272727272726,Full,2C,R10REF_ECON,net_re_jobs_per_1k,Employment,118.19737148706895,High-RE,222.16149986627312,High-RE,TRUE
COFFEE,0,8,NA,855.9304846554968,NA,FALSE,FALSE,NA,Full,2C,R10REF_ECON,net_re_jobs_per_1k,Employment,NA,NA,222.16149986627312,High-RE,NA
GCAM,3,4,551.427233885428,672.5293888647261,121.10215497929812,TRUE,TRUE,0,Full,2C,R10REF_ECON,net_re_jobs_per_1k,Employment,121.10215497929812,Tie,222.16149986627312,High-RE,FALSE
IMAGE,48,2,-8.2228299641619,383.81473011208584,392.03756007624776,TRUE,FALSE,1,Full,2C,R10REF_ECON,net_re_jobs_per_1k,Employment,392.03756007624776,High-RE,222.16149986627312,High-RE,TRUE
MESSAGEix,74,24,489.2100680132428,634.6634547091174,145.45338669587466,TRUE,TRUE,0.7511261261261262,Full,2C,R10REF_ECON,net_re_jobs_per_1k,Employment,145.45338669587466,High-RE,222.16149986627312,High-RE,TRUE
POLES,56,8,339.1424273144215,277.9806809830701,-61.161746331351424,TRUE,TRUE,-0.3794642857142857,Full,2C,R10REF_ECON,net_re_jobs_per_1k,Employment,-61.161746331351424,High-CDR,222.16149986627312,High-RE,FALSE
REMIND,0,165,NA,588.4807050472873,NA,FALSE,FALSE,NA,Full,2C,R10REF_ECON,net_re_jobs_per_1k,Employment,NA,NA,222.16149986627312,High-RE,NA
TIAM,12,0,157.63997499709853,NA,NA,FALSE,FALSE,NA,Full,2C,R10REF_ECON,net_re_jobs_per_1k,Employment,NA,NA,222.16149986627312,High-RE,NA
WITCH,2,16,1126.5544217869879,475.6837766419664,-650.8706451450214,TRUE,FALSE,-0.625,Full,2C,R10REF_ECON,net_re_jobs_per_1k,Employment,-650.8706451450214,High-CDR,222.16149986627312,High-RE,FALSE
AIM,20,11,1.6905902796286272,1.4280084592437643,-0.2625818203848629,TRUE,TRUE,0.09090909090909091,Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,0.2625818203848629,High-RE,-0.058836117799740295,High-CDR,FALSE
GCAM,26,4,0.3666956742391222,0.688362336684937,0.32166666244581477,TRUE,TRUE,-1,Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,-0.32166666244581477,High-CDR,-0.058836117799740295,High-CDR,TRUE
IMAGE,48,2,1.3307345387075515,1.180540331035613,-0.15019420767193847,TRUE,FALSE,0.25,Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,0.15019420767193847,High-RE,-0.058836117799740295,High-CDR,FALSE
MESSAGEix,74,24,1.2065344648231269,1.077994407699134,-0.12854005712399297,TRUE,TRUE,-0.22184684684684686,Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,0.12854005712399297,High-CDR,-0.058836117799740295,High-CDR,TRUE
POLES,56,8,1.7381380669619735,1.9912955199462061,0.25315745298423264,TRUE,TRUE,-0.4642857142857143,Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,-0.25315745298423264,High-CDR,-0.058836117799740295,High-CDR,TRUE
REMIND,0,165,NA,1.3374044621149466,NA,FALSE,FALSE,NA,Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,NA,NA,-0.058836117799740295,High-CDR,NA
WITCH,2,16,7.955439947619965,5.832080408228707,-2.1233595393912577,TRUE,FALSE,0.0625,Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,2.1233595393912577,High-RE,-0.058836117799740295,High-CDR,FALSE
AIM,20,11,0.5396499965131587,0.5520779041750459,0.012427907661887172,TRUE,TRUE,0.00909090909090909,Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,-0.012427907661887172,High-RE,-0.02046871987573262,High-CDR,FALSE
GCAM,26,4,0.13302571925818543,0.26208925935985483,0.1290635401016694,TRUE,TRUE,-1,Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,-0.1290635401016694,High-CDR,-0.02046871987573262,High-CDR,TRUE
IMAGE,48,2,0.5180266454326862,0.4207752678388982,-0.09725137759378799,TRUE,FALSE,0.4791666666666667,Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,0.09725137759378799,High-RE,-0.02046871987573262,High-CDR,FALSE
MESSAGEix,74,24,0.44669572430818427,0.41397056447336966,-0.03272515983481461,TRUE,TRUE,-0.2545045045045045,Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,0.03272515983481461,High-CDR,-0.02046871987573262,High-CDR,TRUE
POLES,56,8,0.7435988534621029,0.7616636313278629,0.018064777865759996,TRUE,TRUE,-0.24107142857142858,Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,-0.018064777865759996,High-CDR,-0.02046871987573262,High-CDR,TRUE
REMIND,0,165,NA,0.4935121164961929,NA,FALSE,FALSE,NA,Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,NA,NA,-0.02046871987573262,High-CDR,NA
WITCH,2,16,2.5011036950671937,1.8812465688310889,-0.6198571262361048,TRUE,FALSE,0.1875,Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,0.6198571262361048,High-RE,-0.02046871987573262,High-CDR,FALSE
AIM,20,4,15.980225,15.78453,-0.19569500000000062,TRUE,TRUE,0.4,Full,2C,R10REF_ECON,mort_per_1k,PM2.5 mortality,0.19569500000000062,High-RE,1.1207724999999993,High-RE,TRUE
GCAM,3,3,16.892915,16.625905,-0.2670099999999991,TRUE,TRUE,0.3333333333333333,Full,2C,R10REF_ECON,mort_per_1k,PM2.5 mortality,0.2670099999999991,High-RE,1.1207724999999993,High-RE,TRUE
IMAGE,28,2,14.670295,13.8235675,-0.8467275000000001,TRUE,FALSE,0.7857142857142857,Full,2C,R10REF_ECON,mort_per_1k,PM2.5 mortality,0.8467275000000001,High-RE,1.1207724999999993,High-RE,TRUE
MESSAGEix,71,20,14.506995,14.64892,0.14192500000000052,TRUE,TRUE,-0.2211267605633803,Full,2C,R10REF_ECON,mort_per_1k,PM2.5 mortality,-0.14192500000000052,High-CDR,1.1207724999999993,High-RE,FALSE
POLES,56,0,13.083675,NA,NA,FALSE,FALSE,NA,Full,2C,R10REF_ECON,mort_per_1k,PM2.5 mortality,NA,NA,1.1207724999999993,High-RE,NA
REMIND,0,133,NA,13.21154,NA,FALSE,FALSE,NA,Full,2C,R10REF_ECON,mort_per_1k,PM2.5 mortality,NA,NA,1.1207724999999993,High-RE,NA
WITCH,0,3,NA,16.22767,NA,FALSE,FALSE,NA,Full,2C,R10REF_ECON,mort_per_1k,PM2.5 mortality,NA,NA,1.1207724999999993,High-RE,NA
AIM,20,11,162.92520059758942,216.23284767736078,53.30764707977136,TRUE,TRUE,0.7181818181818181,Full,2C,R10REST_ASIA,net_re_jobs_per_1k,Employment,53.30764707977136,High-RE,413.854712061448,High-RE,TRUE
COFFEE,0,8,NA,45.12589233726833,NA,FALSE,FALSE,NA,Full,2C,R10REST_ASIA,net_re_jobs_per_1k,Employment,NA,NA,413.854712061448,High-RE,NA
GCAM,3,4,124.02008515646428,452.5603277137291,328.54024255726483,TRUE,TRUE,1,Full,2C,R10REST_ASIA,net_re_jobs_per_1k,Employment,328.54024255726483,High-RE,413.854712061448,High-RE,TRUE
IMAGE,45,2,51.818120593219035,236.22242296912992,184.4043023759109,TRUE,FALSE,0.9333333333333333,Full,2C,R10REST_ASIA,net_re_jobs_per_1k,Employment,184.4043023759109,High-RE,413.854712061448,High-RE,TRUE
MESSAGEix,74,24,133.37815638318438,151.77055151586453,18.39239513268015,TRUE,TRUE,0.8536036036036037,Full,2C,R10REST_ASIA,net_re_jobs_per_1k,Employment,18.39239513268015,High-RE,413.854712061448,High-RE,TRUE
POLES,56,8,122.13102511775539,164.37182048434744,42.24079536659205,TRUE,TRUE,0.8303571428571429,Full,2C,R10REST_ASIA,net_re_jobs_per_1k,Employment,42.24079536659205,High-RE,413.854712061448,High-RE,TRUE
REMIND,0,165,NA,651.4136592346152,NA,FALSE,FALSE,NA,Full,2C,R10REST_ASIA,net_re_jobs_per_1k,Employment,NA,NA,413.854712061448,High-RE,NA
TIAM,12,0,41.4292409411223,NA,NA,FALSE,FALSE,NA,Full,2C,R10REST_ASIA,net_re_jobs_per_1k,Employment,NA,NA,413.854712061448,High-RE,NA
WITCH,2,16,151.97677304185333,106.14303316654559,-45.83373987530774,TRUE,FALSE,-0.25,Full,2C,R10REST_ASIA,net_re_jobs_per_1k,Employment,-45.83373987530774,High-CDR,413.854712061448,High-RE,FALSE
AIM,20,11,11.872188057735467,12.122776843491911,0.2505887857564435,TRUE,TRUE,0.15454545454545454,Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,-0.2505887857564435,High-RE,-3.4414679535437185,High-CDR,FALSE
GCAM,26,4,9.467270306407766,11.265861546397009,1.7985912399892428,TRUE,TRUE,-0.9423076923076923,Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,-1.7985912399892428,High-CDR,-3.4414679535437185,High-CDR,TRUE
IMAGE,45,2,3.156977920849529,8.862060597288483,5.705082676438954,TRUE,FALSE,-0.35555555555555557,Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,-5.705082676438954,High-CDR,-3.4414679535437185,High-CDR,TRUE
MESSAGEix,74,24,0.8843182912682184,0.805562876000989,-0.0787554152672294,TRUE,TRUE,-0.1891891891891892,Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,0.0787554152672294,High-CDR,-3.4414679535437185,High-CDR,TRUE
POLES,56,8,4.236909512072479,3.811488116241512,-0.42542139583096716,TRUE,TRUE,0.19196428571428573,Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,0.42542139583096716,High-RE,-3.4414679535437185,High-CDR,FALSE
REMIND,0,165,NA,7.14183810089694,NA,FALSE,FALSE,NA,Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,NA,NA,-3.4414679535437185,High-CDR,NA
WITCH,2,16,37.901025226829674,10.111181026609426,-27.789844200220248,TRUE,FALSE,0.9375,Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,27.789844200220248,High-RE,-3.4414679535437185,High-CDR,FALSE
AIM,20,11,5.707763960304561,6.080783694262527,0.3730197339579657,TRUE,TRUE,-0.00909090909090909,Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,-0.3730197339579657,High-CDR,-1.3213112319523113,High-CDR,TRUE
GCAM,26,4,4.1031450126766895,5.054547275929805,0.9514022632531152,TRUE,TRUE,-0.9230769230769231,Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,-0.9514022632531152,High-CDR,-1.3213112319523113,High-CDR,TRUE
IMAGE,45,2,1.4674141316474265,3.681147863163028,2.2137337315156014,TRUE,FALSE,-0.28888888888888886,Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,-2.2137337315156014,High-CDR,-1.3213112319523113,High-CDR,TRUE
MESSAGEix,74,24,0.4497154645542751,0.4184472468425405,-0.0312682177117346,TRUE,TRUE,-0.23198198198198197,Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,0.0312682177117346,High-CDR,-1.3213112319523113,High-CDR,TRUE
POLES,56,8,2.3604779088255183,1.7405880898206985,-0.6198898190048199,TRUE,TRUE,0.6651785714285714,Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,0.6198898190048199,High-RE,-1.3213112319523113,High-CDR,FALSE
REMIND,0,165,NA,3.2396553810666044,NA,FALSE,FALSE,NA,Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,NA,NA,-1.3213112319523113,High-CDR,NA
WITCH,2,16,17.512455447641038,5.253755972749682,-12.258699474891356,TRUE,FALSE,1,Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,12.258699474891356,High-RE,-1.3213112319523113,High-CDR,FALSE
AIM,20,4,61.617067500000005,60.43478,-1.182287500000001,TRUE,TRUE,0.65,Full,2C,R10REST_ASIA,mort_per_1k,PM2.5 mortality,1.182287500000001,High-RE,1.3990149999999986,High-RE,TRUE
GCAM,3,3,76.107635,70.541335,-5.566299999999998,TRUE,TRUE,0.5555555555555556,Full,2C,R10REST_ASIA,mort_per_1k,PM2.5 mortality,5.566299999999998,High-RE,1.3990149999999986,High-RE,TRUE
IMAGE,28,2,66.4383275,70.06477,3.626442499999996,TRUE,FALSE,-0.5357142857142857,Full,2C,R10REST_ASIA,mort_per_1k,PM2.5 mortality,-3.626442499999996,High-CDR,1.3990149999999986,High-RE,FALSE
MESSAGEix,71,20,59.38583,57.83849,-1.5473399999999984,TRUE,TRUE,0.4253521126760563,Full,2C,R10REST_ASIA,mort_per_1k,PM2.5 mortality,1.5473399999999984,High-RE,1.3990149999999986,High-RE,TRUE
POLES,56,0,53.9595025,NA,NA,FALSE,FALSE,NA,Full,2C,R10REST_ASIA,mort_per_1k,PM2.5 mortality,NA,NA,1.3990149999999986,High-RE,NA
REMIND,0,133,NA,57.8827,NA,FALSE,FALSE,NA,Full,2C,R10REST_ASIA,mort_per_1k,PM2.5 mortality,NA,NA,1.3990149999999986,High-RE,NA
WITCH,0,3,NA,50.88954,NA,FALSE,FALSE,NA,Full,2C,R10REST_ASIA,mort_per_1k,PM2.5 mortality,NA,NA,1.3990149999999986,High-RE,NA
AIM,21,14,253.42474427307238,279.04760619060914,25.622861917536767,TRUE,TRUE,0.14285714285714285,Full,All ambitions,Aggregated R10 regions,net_re_jobs_per_1k,Employment,25.622861917536767,High-RE,316.81117898789955,High-RE,TRUE
COFFEE,0,8,NA,166.39936955041952,NA,FALSE,FALSE,NA,Full,All ambitions,Aggregated R10 regions,net_re_jobs_per_1k,Employment,NA,NA,316.81117898789955,High-RE,NA
GCAM,3,5,187.4773062204173,547.4269149070426,359.9496086866253,TRUE,TRUE,1,Full,All ambitions,Aggregated R10 regions,net_re_jobs_per_1k,Employment,359.9496086866253,High-RE,316.81117898789955,High-RE,TRUE
IMAGE,66,2,128.98790563220348,333.5689907310176,204.58108509881413,TRUE,FALSE,0.7727272727272727,Full,All ambitions,Aggregated R10 regions,net_re_jobs_per_1k,Employment,204.58108509881413,High-RE,316.81117898789955,High-RE,TRUE
MESSAGEix,99,27,186.61086789177682,217.19284330685025,30.58197541507343,TRUE,TRUE,0.759072203516648,Full,All ambitions,Aggregated R10 regions,net_re_jobs_per_1k,Employment,30.58197541507343,High-RE,316.81117898789955,High-RE,TRUE
POLES,60,9,207.13785458381363,215.55877151973243,8.420916935918797,TRUE,TRUE,0.15925925925925927,Full,All ambitions,Aggregated R10 regions,net_re_jobs_per_1k,Employment,8.420916935918797,High-RE,316.81117898789955,High-RE,TRUE
