approach,Model,Scenario,Ambition,Pathway,cmt_axis,portfolio_rule,Region,n_decades,cumulative_pm25_deaths,cumulative_pm25_deaths_mln
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,406660905,406.660905
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,72962000,72.962
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,78617790,78.61779
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,12066905,12.066905
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,110599235,110.599235
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,13312265,13.312265
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,43363065,43.363065
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,6564890,6.56489
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,4422930,4.42293
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13201105,13.201105
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,54955675,54.955675
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,410065860,410.06586
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,72947730,72.94773
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,78761730,78.76173
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,12076025,12.076025
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,110876640,110.87664
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,13312265,13.312265
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,43356730,43.35673
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,6549190,6.54919
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,4422930,4.42293
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13201105,13.201105
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,54984235,54.984235
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,410488580,410.48858
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,73316290,73.31629
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,79579425,79.579425
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,12125835,12.125835
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,112161245,112.161245
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,13346925,13.346925
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,43483235,43.483235
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,6610370,6.61037
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,4440920,4.44092
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13234685,13.234685
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,55398195,55.398195
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,413697125,413.697125
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,73316290,73.31629
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,79579425,79.579425
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,12125835,12.125835
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,112161245,112.161245
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,13346925,13.346925
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,43483235,43.483235
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,6610370,6.61037
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,4440920,4.44092
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13234685,13.234685
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,55398195,55.398195
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,413697125,413.697125
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,73673810,73.67381
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,80352225,80.352225
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,12184000,12.184
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,114017420,114.01742
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,13388285,13.388285
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,43605375,43.605375
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,6676320,6.67632
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,4461230,4.46123
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13292340,13.29234
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,55874225,55.874225
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,417525230,417.52523
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,73673810,73.67381
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,80352225,80.352225
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,12184000,12.184
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,114017420,114.01742
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,13388285,13.388285
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,43605375,43.605375
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,6676320,6.67632
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,4461230,4.46123
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13292340,13.29234
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,55874225,55.874225
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,417525230,417.52523
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,73846365,73.846365
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,80952095,80.952095
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,12249680,12.24968
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,115212715,115.212715
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,13423695,13.423695
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,43694350,43.69435
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,6698010,6.69801
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,4478250,4.47825
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13320800,13.3208
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,56248365,56.248365
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,420124325,420.124325
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,73846365,73.846365
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,80952095,80.952095
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,12249680,12.24968
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,115212715,115.212715
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,13423695,13.423695
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,43694350,43.69435
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,6698010,6.69801
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,4478250,4.47825
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13320800,13.3208
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,56248365,56.248365
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,420124325,420.124325
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,74668015,74.668015
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,83407620,83.40762
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,12457610,12.45761
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,120712290,120.71229
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,13543790,13.54379
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,44083135,44.083135
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,6794725,6.794725
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,4537700,4.5377
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13445060,13.44506
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,57662075,57.662075
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,431312020,431.31202
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,74668015,74.668015
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,83407620,83.40762
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,12457610,12.45761
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,120712290,120.71229
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,13543790,13.54379
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,44083135,44.083135
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,6794725,6.794725
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,4537700,4.5377
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13445060,13.44506
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,57662075,57.662075
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,431312020,431.31202
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,70942735,70.942735
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,74918820,74.91882
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11845705,11.845705
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,103070770,103.07077
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,13179230,13.17923
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,42842980,42.84298
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,6463880,6.46388
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,4321220,4.32122
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,12997095,12.997095
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,52496480,52.49648
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,393078915,393.078915
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,70977145,70.977145
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,75032820,75.03282
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11840175,11.840175
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,103280450,103.28045
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,13183350,13.18335
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,42908120,42.90812
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,6463880,6.46388
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,4321220,4.32122
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13005865,13.005865
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,52651905,52.651905
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,393664930,393.66493
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,71328900,71.3289
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,75664665,75.664665
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11866235,11.866235
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,103402965,103.402965
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,13189060,13.18906
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,42991880,42.99188
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,6481150,6.48115
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,4343310,4.34331
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13019375,13.019375
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,52759980,52.75998
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,395047520,395.04752
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,71208875,71.208875
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,75346190,75.346190000000007
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11805280,11.80528
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,101841785,101.841785
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,13139175,13.139175
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,42795595,42.795595
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,6453605,6.453605
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,4330680,4.33068
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,12975200,12.9752
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,52469545,52.469545
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,392365930,392.36593
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,71212185,71.212185
C,POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,75367680,75.367679999999993
