database,ambition_view,Region,model_family,metric,label,unit,Pathway,n,median
Full,All ambitions pooled,R10AFRICA,REMIND,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,1,485.1675157542864
Full,All ambitions pooled,R10AFRICA,REMIND,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,224,900.6468169106331
Full,All ambitions pooled,R10AFRICA,REMIND,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,1,495.2983587937744
Full,All ambitions pooled,R10AFRICA,REMIND,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,224,909.448320226062
Full,All ambitions pooled,R10AFRICA,REMIND,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,1,496.87016506176064
Full,All ambitions pooled,R10AFRICA,REMIND,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,224,911.2877894026217
Full,All ambitions pooled,R10AFRICA,TIAM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,12,0.15358224999600967
Full,All ambitions pooled,R10AFRICA,TIAM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,0,NA
Full,All ambitions pooled,R10AFRICA,TIAM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,12,0.43550670421988547
Full,All ambitions pooled,R10AFRICA,TIAM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,0,NA
Full,All ambitions pooled,R10AFRICA,TIAM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,12,0
Full,All ambitions pooled,R10AFRICA,TIAM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,0,NA
Full,All ambitions pooled,R10AFRICA,TIAM,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,12,1316.9416941837612
Full,All ambitions pooled,R10AFRICA,TIAM,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,0,NA
Full,All ambitions pooled,R10AFRICA,TIAM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,12,50.32592827649492
Full,All ambitions pooled,R10AFRICA,TIAM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,0,NA
Full,All ambitions pooled,R10AFRICA,TIAM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,12,51.73139806508661
Full,All ambitions pooled,R10AFRICA,TIAM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,0,NA
Full,All ambitions pooled,R10AFRICA,TIAM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,12,51.858259836517064
Full,All ambitions pooled,R10AFRICA,TIAM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,0,NA
Full,All ambitions pooled,R10AFRICA,WITCH,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,8,2.07532207925356
Full,All ambitions pooled,R10AFRICA,WITCH,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,16,0.6033672085583468
Full,All ambitions pooled,R10AFRICA,WITCH,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,8,2.1569486679864323
Full,All ambitions pooled,R10AFRICA,WITCH,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,16,0.6892076913405921
Full,All ambitions pooled,R10AFRICA,WITCH,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,8,0.08002157702737007
Full,All ambitions pooled,R10AFRICA,WITCH,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,16,0.0432762802232867
Full,All ambitions pooled,R10AFRICA,WITCH,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,8,4661.407608169151
Full,All ambitions pooled,R10AFRICA,WITCH,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,16,437.8324046536601
Full,All ambitions pooled,R10AFRICA,WITCH,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,8,185.938671957529
Full,All ambitions pooled,R10AFRICA,WITCH,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,16,520.2958272976829
Full,All ambitions pooled,R10AFRICA,WITCH,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,8,221.98680312695575
Full,All ambitions pooled,R10AFRICA,WITCH,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,16,543.5560562732376
Full,All ambitions pooled,R10AFRICA,WITCH,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,8,224.08081036681415
Full,All ambitions pooled,R10AFRICA,WITCH,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,16,543.799956464167
Full,All ambitions pooled,R10CHINA+,AIM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,21,9.75261292132832
Full,All ambitions pooled,R10CHINA+,AIM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,14,2.5742577664227007
Full,All ambitions pooled,R10CHINA+,AIM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,21,10.242321061871472
Full,All ambitions pooled,R10CHINA+,AIM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,14,1.6745453965167463
Full,All ambitions pooled,R10CHINA+,AIM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,21,1.3559248897736245
Full,All ambitions pooled,R10CHINA+,AIM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,14,0.9733178963324657
Full,All ambitions pooled,R10CHINA+,AIM,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,21,25765.633179999997
Full,All ambitions pooled,R10CHINA+,AIM,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,14,2524.92245
Full,All ambitions pooled,R10CHINA+,AIM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,21,302.03333112626615
Full,All ambitions pooled,R10CHINA+,AIM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,14,176.1355804123018
Full,All ambitions pooled,R10CHINA+,AIM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,21,662.4235667275213
Full,All ambitions pooled,R10CHINA+,AIM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,14,530.6724589312491
Full,All ambitions pooled,R10CHINA+,AIM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,21,672.220306431907
Full,All ambitions pooled,R10CHINA+,AIM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,14,532.9763123306018
Full,All ambitions pooled,R10CHINA+,COFFEE,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,0,NA
Full,All ambitions pooled,R10CHINA+,COFFEE,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,8,1.3773635026650788
Full,All ambitions pooled,R10CHINA+,COFFEE,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
Full,All ambitions pooled,R10CHINA+,COFFEE,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,8,1.185942883180009
Full,All ambitions pooled,R10CHINA+,COFFEE,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
Full,All ambitions pooled,R10CHINA+,COFFEE,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,8,0.561455381154549
Full,All ambitions pooled,R10CHINA+,COFFEE,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,0,NA
Full,All ambitions pooled,R10CHINA+,COFFEE,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,8,1645.2889998250007
Full,All ambitions pooled,R10CHINA+,COFFEE,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,0,NA
Full,All ambitions pooled,R10CHINA+,COFFEE,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,8,276.78233581195065
Full,All ambitions pooled,R10CHINA+,COFFEE,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,0,NA
Full,All ambitions pooled,R10CHINA+,COFFEE,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,8,321.1745862350009
Full,All ambitions pooled,R10CHINA+,COFFEE,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,0,NA
Full,All ambitions pooled,R10CHINA+,COFFEE,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,8,322.54766038757487
Full,All ambitions pooled,R10CHINA+,GCAM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,3,8.290543150877662
Full,All ambitions pooled,R10CHINA+,GCAM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,5,7.805141561760751
Full,All ambitions pooled,R10CHINA+,GCAM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,3,14.282170511439233
Full,All ambitions pooled,R10CHINA+,GCAM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,5,4.885786562889123
Full,All ambitions pooled,R10CHINA+,GCAM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,3,1.175890303217314
Full,All ambitions pooled,R10CHINA+,GCAM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,5,0.9185122659845865
Full,All ambitions pooled,R10CHINA+,GCAM,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,3,14736.966414050328
Full,All ambitions pooled,R10CHINA+,GCAM,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,5,18229.3670527685
Full,All ambitions pooled,R10CHINA+,GCAM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,3,110.5014074737362
Full,All ambitions pooled,R10CHINA+,GCAM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,5,277.80784465480053
Full,All ambitions pooled,R10CHINA+,GCAM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,3,295.40420460075103
Full,All ambitions pooled,R10CHINA+,GCAM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,5,377.35377913233276
Full,All ambitions pooled,R10CHINA+,GCAM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,3,303.6828763720639
Full,All ambitions pooled,R10CHINA+,GCAM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,5,385.18129728794884
Full,All ambitions pooled,R10CHINA+,IMAGE,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,69,4.983850711845927
Full,All ambitions pooled,R10CHINA+,IMAGE,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,2,7.919841669779117
Full,All ambitions pooled,R10CHINA+,IMAGE,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,69,4.019361838455085
Full,All ambitions pooled,R10CHINA+,IMAGE,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,2,5.457616930196767
Full,All ambitions pooled,R10CHINA+,IMAGE,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,69,0.9318808450692669
Full,All ambitions pooled,R10CHINA+,IMAGE,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,2,1.0957900326482648
Full,All ambitions pooled,R10CHINA+,IMAGE,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,69,8848.94037299167
Full,All ambitions pooled,R10CHINA+,IMAGE,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,2,17738.53767464125
Full,All ambitions pooled,R10CHINA+,IMAGE,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,69,115.16636846850571
Full,All ambitions pooled,R10CHINA+,IMAGE,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,2,156.60304450755353
Full,All ambitions pooled,R10CHINA+,IMAGE,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,69,279.34153118043906
Full,All ambitions pooled,R10CHINA+,IMAGE,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,2,390.53867962355685
Full,All ambitions pooled,R10CHINA+,IMAGE,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,69,284.27645017837733
Full,All ambitions pooled,R10CHINA+,IMAGE,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,2,398.45852129333593
Full,All ambitions pooled,R10CHINA+,MESSAGEix,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,99,1.752981777326251
Full,All ambitions pooled,R10CHINA+,MESSAGEix,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,27,1.9334139501776566
Full,All ambitions pooled,R10CHINA+,MESSAGEix,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,99,1.116999780759075
Full,All ambitions pooled,R10CHINA+,MESSAGEix,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,27,1.1566403134400323
Full,All ambitions pooled,R10CHINA+,MESSAGEix,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,99,0.6846087574231939
Full,All ambitions pooled,R10CHINA+,MESSAGEix,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,27,0.6820366929470066
Full,All ambitions pooled,R10CHINA+,MESSAGEix,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,99,1661.3153423667122
Full,All ambitions pooled,R10CHINA+,MESSAGEix,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,27,1957.4673461083514
Full,All ambitions pooled,R10CHINA+,MESSAGEix,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,99,119.61503812194974
Full,All ambitions pooled,R10CHINA+,MESSAGEix,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,27,147.02326699850968
Full,All ambitions pooled,R10CHINA+,MESSAGEix,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,99,219.80434754237513
Full,All ambitions pooled,R10CHINA+,MESSAGEix,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,27,239.5871373604068
