"model","scenario","Category","r10_region","year","deaths_pm25","deaths_o3","deaths_total"
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10LATIN_AM",2100,247853,0,247853
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10MIDDLE_EAST",2010,420562,0,420562
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10MIDDLE_EAST",2020,496986,0,496986
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10MIDDLE_EAST",2030,514123,0,514123
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10MIDDLE_EAST",2040,593914,0,593914
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10MIDDLE_EAST",2050,712418,0,712418
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10MIDDLE_EAST",2060,888106,0,888106
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10MIDDLE_EAST",2070,1042539,0,1042539
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10MIDDLE_EAST",2080,1134159,0,1134159
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10MIDDLE_EAST",2090,1171302,0,1171302
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10MIDDLE_EAST",2100,1186636,0,1186636
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10NORTH_AM",2010,158740,0,158740
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10NORTH_AM",2020,126577,0,126577
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10NORTH_AM",2030,96210,0,96210
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10NORTH_AM",2040,103408,0,103408
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10NORTH_AM",2050,112893,0,112893
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10NORTH_AM",2060,125702,0,125702
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10NORTH_AM",2070,139857,0,139857
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10NORTH_AM",2080,155704,0,155704
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10NORTH_AM",2090,169211,0,169211
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10NORTH_AM",2100,185001,0,185001
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10PAC_OECD",2010,77988,0,77988
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10PAC_OECD",2020,75515,0,75515
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10PAC_OECD",2030,71967,0,71967
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10PAC_OECD",2040,68886,0,68886
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10PAC_OECD",2050,64429,0,64429
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10PAC_OECD",2060,64525,0,64525
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10PAC_OECD",2070,66166,0,66166
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10PAC_OECD",2080,64452,0,64452
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10PAC_OECD",2090,61537,0,61537
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10PAC_OECD",2100,59423,0,59423
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REF_ECON",2010,261994,0,261994
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REF_ECON",2020,199049,0,199049
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REF_ECON",2030,174710,0,174710
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REF_ECON",2040,160427,0,160427
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REF_ECON",2050,169653,0,169653
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REF_ECON",2060,191537,0,191537
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REF_ECON",2070,222297,0,222297
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REF_ECON",2080,248439,0,248439
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REF_ECON",2090,270218,0,270218
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REF_ECON",2100,298520,0,298520
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REST_ASIA",2010,409739,0,409739
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REST_ASIA",2020,468610,0,468610
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REST_ASIA",2030,514035,0,514035
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REST_ASIA",2040,525260,0,525260
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REST_ASIA",2050,549731,0,549731
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REST_ASIA",2060,635762,0,635762
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REST_ASIA",2070,714701,0,714701
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REST_ASIA",2080,785746,0,785746
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REST_ASIA",2090,835793,0,835793
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp",NA,"R10REST_ASIA",2100,885648,0,885648
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10AFRICA",2010,361915,0,361915
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10AFRICA",2020,399037,0,399037
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10AFRICA",2030,433359,0,433359
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10AFRICA",2040,503578,0,503578
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10AFRICA",2050,622069,0,622069
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10AFRICA",2060,773134,0,773134
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10AFRICA",2070,948247,0,948247
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10AFRICA",2080,1137747,0,1137747
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10AFRICA",2090,1347560,0,1347560
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10AFRICA",2100,1574692,0,1574692
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10CHINA+",2010,1868989,0,1868989
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10CHINA+",2020,1746253,0,1746253
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10CHINA+",2030,1551029,0,1551029
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10CHINA+",2040,1348733,0,1348733
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10CHINA+",2050,1254159,0,1254159
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10CHINA+",2060,1201770,0,1201770
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10CHINA+",2070,1157430,0,1157430
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10CHINA+",2080,1111933,0,1111933
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10CHINA+",2090,980289,0,980289
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10CHINA+",2100,907245,0,907245
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10EUROPE",2010,314437,0,314437
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10EUROPE",2020,267326,0,267326
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10EUROPE",2030,208276,0,208276
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10EUROPE",2040,196877,0,196877
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10EUROPE",2050,205941,0,205941
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10EUROPE",2060,222184,0,222184
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10EUROPE",2070,236464,0,236464
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10EUROPE",2080,246630,0,246630
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10EUROPE",2090,248728,0,248728
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10EUROPE",2100,258559,0,258559
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10INDIA+",2010,968901,0,968901
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10INDIA+",2020,1047405,0,1047405
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10INDIA+",2030,1168902,0,1168902
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10INDIA+",2040,1137479,0,1137479
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10INDIA+",2050,1007099,0,1007099
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10INDIA+",2060,1125071,0,1125071
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10INDIA+",2070,1244395,0,1244395
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10INDIA+",2080,1333227,0,1333227
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10INDIA+",2090,1374946,0,1374946
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10INDIA+",2100,1385110,0,1385110
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10LATIN_AM",2010,143515,0,143515
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10LATIN_AM",2020,146276,0,146276
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10LATIN_AM",2030,157077,0,157077
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10LATIN_AM",2040,161811,0,161811
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10LATIN_AM",2050,173949,0,173949
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10LATIN_AM",2060,189033,0,189033
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10LATIN_AM",2070,205520,0,205520
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10LATIN_AM",2080,218220,0,218220
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10LATIN_AM",2090,230457,0,230457
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10LATIN_AM",2100,239404,0,239404
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10MIDDLE_EAST",2010,420562,0,420562
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10MIDDLE_EAST",2020,496986,0,496986
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10MIDDLE_EAST",2030,514123,0,514123
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10MIDDLE_EAST",2040,595137,0,595137
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10MIDDLE_EAST",2050,714682,0,714682
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10MIDDLE_EAST",2060,893217,0,893217
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10MIDDLE_EAST",2070,1051148,0,1051148
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10MIDDLE_EAST",2080,1143387,0,1143387
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10MIDDLE_EAST",2090,1182921,0,1182921
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10MIDDLE_EAST",2100,1203601,0,1203601
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10NORTH_AM",2010,158740,0,158740
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10NORTH_AM",2020,126577,0,126577
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10NORTH_AM",2030,96210,0,96210
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10NORTH_AM",2040,103579,0,103579
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10NORTH_AM",2050,112893,0,112893
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10NORTH_AM",2060,125702,0,125702
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10NORTH_AM",2070,139857,0,139857
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10NORTH_AM",2080,158139,0,158139
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10NORTH_AM",2090,171959,0,171959
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10NORTH_AM",2100,185001,0,185001
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10PAC_OECD",2010,77988,0,77988
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10PAC_OECD",2020,75515,0,75515
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10PAC_OECD",2030,71967,0,71967
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10PAC_OECD",2040,69418,0,69418
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10PAC_OECD",2050,64973,0,64973
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10PAC_OECD",2060,65789,0,65789
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10PAC_OECD",2070,67301,0,67301
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10PAC_OECD",2080,65780,0,65780
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10PAC_OECD",2090,62063,0,62063
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10PAC_OECD",2100,59923,0,59923
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REF_ECON",2010,261994,0,261994
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REF_ECON",2020,199049,0,199049
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REF_ECON",2030,174710,0,174710
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REF_ECON",2040,165599,0,165599
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REF_ECON",2050,171842,0,171842
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REF_ECON",2060,194010,0,194010
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REF_ECON",2070,225339,0,225339
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REF_ECON",2080,250177,0,250177
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REF_ECON",2090,271750,0,271750
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REF_ECON",2100,299219,0,299219
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REST_ASIA",2010,409739,0,409739
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REST_ASIA",2020,468610,0,468610
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REST_ASIA",2030,514035,0,514035
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REST_ASIA",2040,541807,0,541807
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REST_ASIA",2050,560740,0,560740
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REST_ASIA",2060,647659,0,647659
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REST_ASIA",2070,723155,0,723155
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REST_ASIA",2080,797410,0,797410
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REST_ASIA",2090,851878,0,851878
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp",NA,"R10REST_ASIA",2100,890344,0,890344
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10AFRICA",2010,361915,0,361915
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10AFRICA",2020,399037,0,399037
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10AFRICA",2030,433359,0,433359
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10AFRICA",2040,503578,0,503578
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10AFRICA",2050,622069,0,622069
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10AFRICA",2060,773134,0,773134
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10AFRICA",2070,948247,0,948247
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10AFRICA",2080,1137747,0,1137747
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10AFRICA",2090,1347560,0,1347560
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10AFRICA",2100,1574692,0,1574692
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10CHINA+",2010,1868989,0,1868989
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10CHINA+",2020,1746253,0,1746253
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10CHINA+",2030,1551029,0,1551029
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10CHINA+",2040,1348733,0,1348733
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10CHINA+",2050,1254159,0,1254159
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10CHINA+",2060,1201770,0,1201770
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10CHINA+",2070,1157430,0,1157430
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10CHINA+",2080,1111933,0,1111933
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10CHINA+",2090,980289,0,980289
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10CHINA+",2100,907245,0,907245
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10EUROPE",2010,314437,0,314437
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10EUROPE",2020,267326,0,267326
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10EUROPE",2030,208276,0,208276
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10EUROPE",2040,196877,0,196877
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10EUROPE",2050,205941,0,205941
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10EUROPE",2060,222184,0,222184
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10EUROPE",2070,236464,0,236464
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10EUROPE",2080,246630,0,246630
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10EUROPE",2090,248728,0,248728
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10EUROPE",2100,258559,0,258559
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10INDIA+",2010,968901,0,968901
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10INDIA+",2020,1047405,0,1047405
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10INDIA+",2030,1168902,0,1168902
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10INDIA+",2040,1137479,0,1137479
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10INDIA+",2050,1007099,0,1007099
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10INDIA+",2060,1125071,0,1125071
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10INDIA+",2070,1244395,0,1244395
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10INDIA+",2080,1333227,0,1333227
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10INDIA+",2090,1374946,0,1374946
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10INDIA+",2100,1385110,0,1385110
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10LATIN_AM",2010,143515,0,143515
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10LATIN_AM",2020,146276,0,146276
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10LATIN_AM",2030,157077,0,157077
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10LATIN_AM",2040,161811,0,161811
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10LATIN_AM",2050,173949,0,173949
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10LATIN_AM",2060,189033,0,189033
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10LATIN_AM",2070,205520,0,205520
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10LATIN_AM",2080,218220,0,218220
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10LATIN_AM",2090,230457,0,230457
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10LATIN_AM",2100,239404,0,239404
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10MIDDLE_EAST",2010,420562,0,420562
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10MIDDLE_EAST",2020,496986,0,496986
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10MIDDLE_EAST",2030,514123,0,514123
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10MIDDLE_EAST",2040,595137,0,595137
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10MIDDLE_EAST",2050,714682,0,714682
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10MIDDLE_EAST",2060,893217,0,893217
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10MIDDLE_EAST",2070,1051148,0,1051148
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10MIDDLE_EAST",2080,1143387,0,1143387
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10MIDDLE_EAST",2090,1182921,0,1182921
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10MIDDLE_EAST",2100,1203601,0,1203601
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10NORTH_AM",2010,158740,0,158740
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10NORTH_AM",2020,126577,0,126577
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10NORTH_AM",2030,96210,0,96210
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10NORTH_AM",2040,103579,0,103579
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10NORTH_AM",2050,112893,0,112893
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10NORTH_AM",2060,125702,0,125702
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10NORTH_AM",2070,139857,0,139857
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10NORTH_AM",2080,158139,0,158139
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10NORTH_AM",2090,171959,0,171959
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10NORTH_AM",2100,185001,0,185001
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10PAC_OECD",2010,77988,0,77988
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10PAC_OECD",2020,75515,0,75515
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10PAC_OECD",2030,71967,0,71967
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10PAC_OECD",2040,69418,0,69418
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10PAC_OECD",2050,64973,0,64973
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10PAC_OECD",2060,65789,0,65789
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10PAC_OECD",2070,67301,0,67301
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10PAC_OECD",2080,65780,0,65780
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10PAC_OECD",2090,62063,0,62063
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10PAC_OECD",2100,59923,0,59923
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10REF_ECON",2010,261994,0,261994
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10REF_ECON",2020,199049,0,199049
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10REF_ECON",2030,174710,0,174710
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10REF_ECON",2040,165599,0,165599
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10REF_ECON",2050,171842,0,171842
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10REF_ECON",2060,194010,0,194010
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10REF_ECON",2070,225339,0,225339
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10REF_ECON",2080,250177,0,250177
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10REF_ECON",2090,271750,0,271750
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10REF_ECON",2100,299219,0,299219
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp",NA,"R10REST_ASIA",2010,409739,0,409739
