"Model_Group","Model","Scenario","ModelGroup_Scenario","Region","Category","Variable","Total_Value","proxy"
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10INDIA+","C4","Fossil CCS",139335.191481968,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10INDIA+","C4","Land-based CDR",7071.04820077329,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10INDIA+","C4","Renewable Capacity",134920.76289041,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10INDIA+","C4","Total CDR",146406.239682741,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10LATIN_AM","C4","Fossil CCS",46902.0334294339,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10LATIN_AM","C4","Land-based CDR",23164.2259208293,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10LATIN_AM","C4","Renewable Capacity",65959.482442174,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10LATIN_AM","C4","Total CDR",70066.2593502632,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10MIDDLE_EAST","C4","Fossil CCS",40069.3450901923,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10MIDDLE_EAST","C4","Renewable Capacity",30861.8976499166,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10MIDDLE_EAST","C4","Total CDR",40058.9315594767,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10NORTH_AM","C4","Fossil CCS",50031.8538624119,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10NORTH_AM","C4","Land-based CDR",53155.6843637383,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10NORTH_AM","C4","Renewable Capacity",104444.028805982,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10NORTH_AM","C4","Total CDR",103187.53822615,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10PAC_OECD","C4","Fossil CCS",24737.63890362,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10PAC_OECD","C4","Land-based CDR",14218.9973784188,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10PAC_OECD","C4","Renewable Capacity",19523.7442946913,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10PAC_OECD","C4","Total CDR",38956.6362820389,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10REF_ECON","C4","Fossil CCS",27625.135950291,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10REF_ECON","C4","Land-based CDR",14364.9005167013,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10REF_ECON","C4","Renewable Capacity",17610.9980794465,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10REF_ECON","C4","Total CDR",41990.0364669923,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10REST_ASIA","C4","Fossil CCS",73380.6774721592,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10REST_ASIA","C4","Land-based CDR",16079.2935138711,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10REST_ASIA","C4","Renewable Capacity",48953.9218809191,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10REST_ASIA","C4","Total CDR",89459.9709860304,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10AFRICA","C4","Fossil CCS",90528.1542449127,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10AFRICA","C4","Land-based CDR",7545.34498870047,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10AFRICA","C4","Renewable Capacity",84856.1156974068,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10AFRICA","C4","Total CDR",98073.4992336132,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10CHINA+","C4","Fossil CCS",109905.270253291,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10CHINA+","C4","Land-based CDR",19472.0881909449,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10CHINA+","C4","Renewable Capacity",93829.0460946045,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10CHINA+","C4","Total CDR",129377.358444235,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10EUROPE","C4","Fossil CCS",55507.6719726659,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10EUROPE","C4","Land-based CDR",32176.2763706455,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10EUROPE","C4","Renewable Capacity",72673.4799770198,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10EUROPE","C4","Total CDR",87683.9483433114,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10INDIA+","C4","Fossil CCS",128280.673043559,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10INDIA+","C4","Land-based CDR",7178.13030893512,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10INDIA+","C4","Renewable Capacity",131084.798267769,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10INDIA+","C4","Total CDR",135458.803352494,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10LATIN_AM","C4","Fossil CCS",40333.4055371311,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10LATIN_AM","C4","Land-based CDR",24284.2147679918,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10LATIN_AM","C4","Renewable Capacity",63341.4175435819,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10LATIN_AM","C4","Total CDR",64617.6203051229,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10MIDDLE_EAST","C4","Fossil CCS",35014.7704770676,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10MIDDLE_EAST","C4","Renewable Capacity",26159.4502208252,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10MIDDLE_EAST","C4","Total CDR",35004.2672945121,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10NORTH_AM","C4","Fossil CCS",36586.7013307642,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10NORTH_AM","C4","Land-based CDR",53712.7147803484,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10NORTH_AM","C4","Renewable Capacity",98129.3800948807,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10NORTH_AM","C4","Total CDR",90299.4161111126,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10PAC_OECD","C4","Fossil CCS",19603.6846899943,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10PAC_OECD","C4","Land-based CDR",14648.5321322424,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10PAC_OECD","C4","Renewable Capacity",18778.9344203379,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10PAC_OECD","C4","Total CDR",34252.2168222367,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10REF_ECON","C4","Fossil CCS",25732.3402180919,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10REF_ECON","C4","Land-based CDR",14445.9563466504,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10REF_ECON","C4","Renewable Capacity",18076.1852567236,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10REF_ECON","C4","Total CDR",40178.2965647423,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10REST_ASIA","C4","Fossil CCS",66647.0285927364,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10REST_ASIA","C4","Land-based CDR",17296.683050756,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10REST_ASIA","C4","Renewable Capacity",45850.6308053633,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400","COMPASS_ENGAGE-NPi2020-1400","R10REST_ASIA","C4","Total CDR",83943.7116434923,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10AFRICA","C4","Fossil CCS",94489.8007960402,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10AFRICA","C4","Land-based CDR",8612.85440106764,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10AFRICA","C4","Renewable Capacity",87616.0207948374,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10AFRICA","C4","Total CDR",103102.655197108,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10CHINA+","C4","Fossil CCS",86696.9545377754,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10CHINA+","C4","Land-based CDR",19889.0258520296,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10CHINA+","C4","Renewable Capacity",84686.4227512207,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10CHINA+","C4","Total CDR",106585.980389805,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10EUROPE","C4","Fossil CCS",59973.3298288686,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10EUROPE","C4","Land-based CDR",32296.4372377672,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10EUROPE","C4","Renewable Capacity",76170.1049558742,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10EUROPE","C4","Total CDR",92269.7670666358,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10INDIA+","C4","Fossil CCS",132485.235943763,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10INDIA+","C4","Land-based CDR",7185.49941444589,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10INDIA+","C4","Renewable Capacity",133792.454387191,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10INDIA+","C4","Total CDR",139670.735358209,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10LATIN_AM","C4","Fossil CCS",44152.1533928439,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10LATIN_AM","C4","Land-based CDR",25958.3063231088,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10LATIN_AM","C4","Renewable Capacity",65078.5252560421,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10LATIN_AM","C4","Total CDR",70110.4597159527,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10MIDDLE_EAST","C4","Fossil CCS",36589.8375216284,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10MIDDLE_EAST","C4","Renewable Capacity",28510.7282852325,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10MIDDLE_EAST","C4","Total CDR",36578.4195414925,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10NORTH_AM","C4","Fossil CCS",49737.6288675774,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10NORTH_AM","C4","Land-based CDR",54133.4599063584,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10NORTH_AM","C4","Renewable Capacity",104369.446290299,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10NORTH_AM","C4","Total CDR",103871.088773936,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10PAC_OECD","C4","Fossil CCS",20236.5983620702,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10PAC_OECD","C4","Land-based CDR",14430.8948629306,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10PAC_OECD","C4","Renewable Capacity",19287.1526015284,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10PAC_OECD","C4","Total CDR",34667.4932250008,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10REF_ECON","C4","Fossil CCS",29565.8219653023,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10REF_ECON","C4","Land-based CDR",14740.0222826606,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10REF_ECON","C4","Renewable Capacity",19185.4502267792,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10REF_ECON","C4","Total CDR",44305.8442479629,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10REST_ASIA","C4","Fossil CCS",78319.578610388,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10REST_ASIA","C4","Land-based CDR",17539.2150962954,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10REST_ASIA","C4","Renewable Capacity",48949.6411519095,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-1400f","COMPASS_ENGAGE-NPi2020-1400f","R10REST_ASIA","C4","Total CDR",95858.7937066834,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10AFRICA","C4","Fossil CCS",53075.9711075882,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10AFRICA","C4","Land-based CDR",18654.6802960152,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10AFRICA","C4","Renewable Capacity",93600.0280224992,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10AFRICA","C4","Total CDR",71730.6514036034,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10CHINA+","C4","Fossil CCS",47710.0594598932,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10CHINA+","C4","Land-based CDR",26355.0432882327,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10CHINA+","C4","Renewable Capacity",89023.2064094238,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10CHINA+","C4","Total CDR",74065.1027481259,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10EUROPE","C4","Fossil CCS",50569.9626523354,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10EUROPE","C4","Land-based CDR",37390.981515621,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10EUROPE","C4","Renewable Capacity",71925.9788039662,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10EUROPE","C4","Total CDR",87960.9441679563,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10INDIA+","C4","Fossil CCS",96494.6134914073,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10INDIA+","C4","Land-based CDR",8422.98591275593,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10INDIA+","C4","Renewable Capacity",131253.236159533,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10INDIA+","C4","Total CDR",104917.599404163,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10LATIN_AM","C4","Fossil CCS",26112.7484428541,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10LATIN_AM","C4","Land-based CDR",38574.7236017242,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10LATIN_AM","C4","Renewable Capacity",63047.4303346056,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10LATIN_AM","C4","Total CDR",64687.4720445783,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10MIDDLE_EAST","C4","Fossil CCS",13830.4657092601,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10MIDDLE_EAST","C4","Renewable Capacity",23304.890470871,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10MIDDLE_EAST","C4","Total CDR",13821.8696981008,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10NORTH_AM","C4","Fossil CCS",32457.0506203664,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10NORTH_AM","C4","Land-based CDR",63291.1449973577,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10NORTH_AM","C4","Renewable Capacity",87532.4740094122,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10NORTH_AM","C4","Total CDR",95748.1956177241,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10PAC_OECD","C4","Fossil CCS",6824.07444744641,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10PAC_OECD","C4","Land-based CDR",16103.3246859336,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10PAC_OECD","C4","Renewable Capacity",17505.5023012488,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10PAC_OECD","C4","Total CDR",22927.39913338,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10REF_ECON","C4","Fossil CCS",17987.755648693,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10REF_ECON","C4","Land-based CDR",18541.6447185732,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10REF_ECON","C4","Renewable Capacity",20319.5217328604,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10REF_ECON","C4","Total CDR",36529.4003672662,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10REST_ASIA","C4","Fossil CCS",48781.4343706889,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10REST_ASIA","C4","Land-based CDR",21906.2111299539,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10REST_ASIA","C4","Renewable Capacity",36515.9321281725,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000","COMPASS_ENGAGE-NPi2020-3000","R10REST_ASIA","C4","Total CDR",70687.6455006428,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000f","COMPASS_ENGAGE-NPi2020-3000f","R10AFRICA","C4","Fossil CCS",53075.9711075882,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000f","COMPASS_ENGAGE-NPi2020-3000f","R10AFRICA","C4","Land-based CDR",18654.6802960152,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000f","COMPASS_ENGAGE-NPi2020-3000f","R10AFRICA","C4","Renewable Capacity",93600.0280224992,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000f","COMPASS_ENGAGE-NPi2020-3000f","R10AFRICA","C4","Total CDR",71730.6514036034,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000f","COMPASS_ENGAGE-NPi2020-3000f","R10CHINA+","C4","Fossil CCS",47710.0594598932,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000f","COMPASS_ENGAGE-NPi2020-3000f","R10CHINA+","C4","Land-based CDR",26355.0432882327,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000f","COMPASS_ENGAGE-NPi2020-3000f","R10CHINA+","C4","Renewable Capacity",89023.2064094238,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000f","COMPASS_ENGAGE-NPi2020-3000f","R10CHINA+","C4","Total CDR",74065.1027481259,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000f","COMPASS_ENGAGE-NPi2020-3000f","R10EUROPE","C4","Fossil CCS",50569.9626523354,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000f","COMPASS_ENGAGE-NPi2020-3000f","R10EUROPE","C4","Land-based CDR",37390.981515621,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000f","COMPASS_ENGAGE-NPi2020-3000f","R10EUROPE","C4","Renewable Capacity",71925.9788039662,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000f","COMPASS_ENGAGE-NPi2020-3000f","R10EUROPE","C4","Total CDR",87960.9441679563,FALSE
"COMPASS","IMAGE 3.0","ENGAGE-NPi2020-3000f","COMPASS_ENGAGE-NPi2020-3000f","R10INDIA+","C4","Fossil CCS",96494.6134914073,FALSE
