database,spec_id,is_baseline,threshold_scale,threshold_label,gini_shift,gini_label,efficiency_label,sef_rate,sef_floor,ambition,Region,outcome,High-CMT,High-RE,n_High-CMT,n_High-RE,raw_advantage_high_re,direction
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10AFRICA,headcount_pct,4.054989075613156,2.8865470692209665,290,297,1.1684420063921892,High-RE
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10CHINA+,gap_GJ_pc,4.458121654696821,3.684524519929449,293,297,0.7735971347673725,High-RE
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10CHINA+,headcount_pct,1.8920793245592558,1.6441673662575798,293,297,0.247911958301676,High-RE
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10EUROPE,gap_GJ_pc,0.01984184269064563,0.008618080592086018,293,297,0.011223762098559612,High-RE
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10EUROPE,headcount_pct,0.011136998890710025,0.006080981350717292,293,297,0.005056017539992733,High-RE
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10INDIA+,gap_GJ_pc,0.7563533511242815,0.2947508640443809,290,297,0.4616024870799006,High-RE
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10INDIA+,headcount_pct,0.4759803838841472,0.23889381584758354,290,297,0.23708656803656367,High-RE
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10LATIN_AM,gap_GJ_pc,23.055319424084498,16.25164060537655,293,297,6.803678818707947,High-RE
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10LATIN_AM,headcount_pct,6.742031831782292,4.521052388716566,293,297,2.220979443065726,High-RE
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,0.27387248265933795,0.8556239728253089,290,297,-0.5817514901659709,High-CMT
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10MIDDLE_EAST,headcount_pct,0.22296052393941024,0.2995784364569905,290,297,-0.07661791251758027,High-CMT
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10NORTH_AM,gap_GJ_pc,0.007327656845612449,0.005793462350452663,293,297,0.0015341944951597864,High-RE
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10NORTH_AM,headcount_pct,0.002934004659308801,0.0024811528830056303,293,297,4.528517763031708e-4,High-RE
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10PAC_OECD,gap_GJ_pc,0.018941738367055552,0.03620147293533539,290,293,-0.01725973456827984,High-CMT
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10PAC_OECD,headcount_pct,0.008559905247859018,0.026551937414574324,290,293,-0.017992032166715306,High-CMT
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10REF_ECON,gap_GJ_pc,1.4516574339219706,1.5556905378285932,293,297,-0.10403310390662268,High-CMT
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10REF_ECON,headcount_pct,0.5285471793063646,0.5516199097109317,293,297,-0.023072730404567032,High-CMT
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10REST_ASIA,gap_GJ_pc,1.77148507758905,4.218077377154322,290,297,-2.446592299565272,High-CMT
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10REST_ASIA,headcount_pct,1.301796081612817,1.5029555816121658,290,297,-0.2011594999993489,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,Aggregated R10 regions,gap_GJ_pc,11.937869356829644,7.386635178373623,67,67,4.5512341784560215,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,Aggregated R10 regions,headcount_pct,4.330179148483716,2.625467219658493,67,67,1.704711928825223,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10AFRICA,gap_GJ_pc,29.426374471033395,17.12245839623275,67,67,12.303916074800643,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10AFRICA,headcount_pct,8.027848321095176,5.25520064066501,67,67,2.7726476804301656,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10CHINA+,gap_GJ_pc,10.50158889869165,7.030446670158011,67,67,3.4711422285336395,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10CHINA+,headcount_pct,4.53690775662002,3.0932805471701887,67,67,1.4436272094498315,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10EUROPE,gap_GJ_pc,0.13710074296069658,0.025015841222445576,67,67,0.112084901738251,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10EUROPE,headcount_pct,0.07880273167704915,0.0208431538855062,67,67,0.057959577791542954,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10INDIA+,gap_GJ_pc,1.3476185819231619,0.393423681171452,67,67,0.9541949007517099,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10INDIA+,headcount_pct,0.7937782346448328,0.3094477276289126,67,67,0.4843305070159202,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10LATIN_AM,gap_GJ_pc,47.14626310714745,25.32810755533988,67,67,21.818155551807568,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10LATIN_AM,headcount_pct,13.055731447410043,6.801636011544461,67,67,6.254095435865582,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10MIDDLE_EAST,gap_GJ_pc,1.2458991264962187,1.6997195084412537,67,67,-0.45382038194503505,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10MIDDLE_EAST,headcount_pct,0.8074213716215398,0.6354337519283733,67,67,0.17198761969316656,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10NORTH_AM,gap_GJ_pc,0.05326029221811935,0.02559137135697611,67,67,0.02766892086114324,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10NORTH_AM,headcount_pct,0.02124365021609959,0.011462083491316126,67,67,0.009781566724783463,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10PAC_OECD,gap_GJ_pc,0.07996680259059859,0.12093794359365662,67,67,-0.04097114100305803,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10PAC_OECD,headcount_pct,0.04961887146008635,0.09636148355732238,67,67,-0.04674261209723603,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10REF_ECON,gap_GJ_pc,4.7718020548519124,3.354417200860284,67,67,1.4173848539916283,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10REF_ECON,headcount_pct,1.7922416973603639,1.1409491015012483,67,67,0.6512925958591156,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10REST_ASIA,gap_GJ_pc,4.225129347152361,7.208600589244456,67,67,-2.9834712420920946,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10REST_ASIA,headcount_pct,3.207761887793867,2.6900223009658375,67,67,0.5177395868280295,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,Aggregated R10 regions,gap_GJ_pc,9.725674415406196,6.989799542227195,226,230,2.735874873179001,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,Aggregated R10 regions,headcount_pct,3.4613974219525714,2.5285365618200073,226,230,0.9328608601325641,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10AFRICA,gap_GJ_pc,28.71483775981727,15.996990696188345,223,230,12.717847063628927,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10AFRICA,headcount_pct,6.933539634991412,4.701712008756163,223,230,2.2318276262352494,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10CHINA+,gap_GJ_pc,7.193026788584641,6.086995589125875,226,230,1.1060311994587657,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10CHINA+,headcount_pct,2.965388157558773,2.718980209925635,226,230,0.24640794763313822,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10EUROPE,gap_GJ_pc,0.03761428771632448,0.02400882272618791,226,230,0.013605464990136571,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10EUROPE,headcount_pct,0.022904312228908333,0.019379759877134053,226,230,0.00352455235177428,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10INDIA+,gap_GJ_pc,1.0160851955881538,0.3573197624832616,223,230,0.6587654331048922,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10INDIA+,headcount_pct,0.6183327033990805,0.2849939713378876,223,230,0.3333387320611929,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10LATIN_AM,gap_GJ_pc,37.39739652655567,26.72951025476006,226,230,10.667886271795606,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10LATIN_AM,headcount_pct,10.396572897659166,7.324808938035969,226,230,3.0717639596231967,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10MIDDLE_EAST,gap_GJ_pc,0.8646963004800462,1.5469072380697013,223,230,-0.6822109375896551,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10MIDDLE_EAST,headcount_pct,0.46292760737444477,0.5758589351060062,223,230,-0.11293132773156139,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10NORTH_AM,gap_GJ_pc,0.02003951849246238,0.031185195998030633,226,230,-0.011145677505568254,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10NORTH_AM,headcount_pct,0.00914332613168881,0.015808669454216488,226,230,-0.006665343322527679,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10PAC_OECD,gap_GJ_pc,0.03035284656035695,0.09073927644754362,223,226,-0.06038642988718667,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10PAC_OECD,headcount_pct,0.01571067980972641,0.07099605298302361,223,226,-0.0552853731732972,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10REF_ECON,gap_GJ_pc,3.0899546708444054,3.2746837548062757,226,230,-0.18472908396187027,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10REF_ECON,headcount_pct,1.1063886281825228,1.1625882899673203,226,230,-0.05619966178479752,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10REST_ASIA,gap_GJ_pc,3.161831305264075,6.137824396028935,223,230,-2.97599309076486,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10REST_ASIA,headcount_pct,2.389517662112762,2.2793778801966624,223,230,0.11013978191609963,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,gap_GJ_pc,10.51945269732298,7.135645679321628,293,297,3.3838070180013515,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,headcount_pct,3.693821218093759,2.574051168021249,293,297,1.11977005007251,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,gap_GJ_pc,29.098845225328812,16.524616296531352,290,297,12.57422892879746,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,headcount_pct,7.373943585347911,4.951770998680467,290,297,2.422172586667444,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,gap_GJ_pc,7.551754275936575,6.230847299936061,293,297,1.320906976000514,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,headcount_pct,3.1777620755348708,2.7556827968871027,293,297,0.42207927864776806,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,gap_GJ_pc,0.048451616055273504,0.02428533443256666,293,297,0.024166281622706846,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,headcount_pct,0.03003974375379425,0.01955403984365068,293,297,0.01048570391014357,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,gap_GJ_pc,1.0566105590243176,0.3591259433232376,290,297,0.6974846157010799,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,headcount_pct,0.6718964879733795,0.28803604326749926,290,297,0.38386044470588027,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,gap_GJ_pc,40.36146098768212,26.326744599110427,293,297,14.034716388571695,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,headcount_pct,11.072842632016933,7.127332262183376,293,297,3.9455103698335563,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,1.0194177440286007,1.5619104667078991,290,297,-0.5424927226792984,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10MIDDLE_EAST,headcount_pct,0.49576929362821,0.5834480592421186,290,297,-0.08767876561390864,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10NORTH_AM,gap_GJ_pc,0.03554264821626381,0.030496297573356656,293,297,0.005046350642907153,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10NORTH_AM,headcount_pct,0.014412482697923525,0.01564981145609684,293,297,-0.0012373287581733151,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10PAC_OECD,gap_GJ_pc,0.03372084960258026,0.09671184306784053,290,293,-0.06299099346526027,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10PAC_OECD,headcount_pct,0.018081204824276893,0.07933664276508141,290,293,-0.06125543794080452,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10REF_ECON,gap_GJ_pc,3.3940391539293633,3.3171082082007954,293,297,0.07693094572856785,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10REF_ECON,headcount_pct,1.2497691498572068,1.1527174852085864,293,297,0.09705166464862036,High-RE
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10REST_ASIA,gap_GJ_pc,3.1632107328307084,6.251385874561097,290,297,-3.088175141730389,High-CMT
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10REST_ASIA,headcount_pct,2.4490414960627795,2.342726353535464,290,297,0.10631514252731566,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,Aggregated R10 regions,gap_GJ_pc,15.963473424140545,11.03994522294496,67,67,4.923528201195586,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,Aggregated R10 regions,headcount_pct,5.282478194185466,3.586177855136529,67,67,1.6963003390489373,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10AFRICA,gap_GJ_pc,36.882500556055966,23.004518629289993,67,67,13.877981926765973,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10AFRICA,headcount_pct,8.970617438162332,6.249986420984966,67,67,2.720631017177366,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10CHINA+,gap_GJ_pc,15.670201117927704,11.294800216324305,67,67,4.375400901603399,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10CHINA+,headcount_pct,6.2435115190761055,4.571945498422949,67,67,1.6715660206531568,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10EUROPE,gap_GJ_pc,0.704651794974414,0.2048425277043819,67,67,0.49980926727003205,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10EUROPE,headcount_pct,0.3187700599057428,0.12591096074151592,67,67,0.1928590991642269,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10INDIA+,gap_GJ_pc,3.538638469062053,1.2691736734585437,67,67,2.2694647956035094,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10INDIA+,headcount_pct,1.6161155742963722,0.7967791326239374,67,67,0.8193364416724348,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10LATIN_AM,gap_GJ_pc,55.22042967832315,33.69437145688754,67,67,21.526058221435612,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10LATIN_AM,headcount_pct,14.922424073153243,8.565910735976784,67,67,6.356513337176459,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10MIDDLE_EAST,gap_GJ_pc,3.0330438229597934,3.870531375446989,67,67,-0.8374875524871959,High-CMT
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10MIDDLE_EAST,headcount_pct,1.4924384487057516,1.2452596910377003,67,67,0.2471787576680513,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10NORTH_AM,gap_GJ_pc,0.2936456198406889,0.19331096270794482,67,67,0.10033465713274406,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10NORTH_AM,headcount_pct,0.09377509822116784,0.06799804139130372,67,67,0.025777056829864115,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10PAC_OECD,gap_GJ_pc,0.449903591808406,0.5471713574176071,67,67,-0.09726776560920114,High-CMT
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10PAC_OECD,headcount_pct,0.22157976378389707,0.3517937533671887,67,67,-0.13021398958329164,High-CMT
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10REF_ECON,gap_GJ_pc,8.627971192168713,6.709141812045438,67,67,1.9188293801232756,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10REF_ECON,headcount_pct,2.871455081248346,1.9850184425883277,67,67,0.8864366386600182,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10REST_ASIA,gap_GJ_pc,6.585461299373921,12.137955419406184,67,67,-5.5524941200322635,High-CMT
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10REST_ASIA,headcount_pct,4.532414599876393,3.923724655290158,67,67,0.608689944586235,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,2C,Aggregated R10 regions,gap_GJ_pc,13.272835396506427,10.479175908688502,226,230,2.7936594878179246,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,2C,Aggregated R10 regions,headcount_pct,4.419125466828387,3.4608341163268577,226,230,0.9582913505015291,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,2C,R10AFRICA,gap_GJ_pc,35.88968909869332,21.835739696904298,223,230,14.05394940178902,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,2C,R10AFRICA,headcount_pct,7.989793871158677,5.762688054104325,223,230,2.227105817054352,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,2C,R10CHINA+,gap_GJ_pc,11.72928002724369,10.274721297007238,226,230,1.4545587302364513,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,2C,R10CHINA+,headcount_pct,4.455715538861513,4.158144740756064,226,230,0.2975707981054496,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,2C,R10EUROPE,gap_GJ_pc,0.3165707754243355,0.2035339261070675,226,230,0.11303684931726798,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,2C,R10EUROPE,headcount_pct,0.1413541027355809,0.12173115639191195,226,230,0.019622946343668957,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,2C,R10INDIA+,gap_GJ_pc,2.855694065164201,1.199197698037755,223,230,1.6564963671264459,High-RE
Full,T0.75x_G+0.05_Ebase,FALSE,0.75,0.75x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,2C,R10INDIA+,headcount_pct,1.3678754465560843,0.7271232743687664,223,230,0.6407521721873178,High-RE
