database,spec_id,is_baseline,threshold_scale,threshold_label,gini_shift,gini_label,efficiency_label,sef_rate,sef_floor,ambition,Region,outcome,Pathway,n_scenarios,median
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10INDIA+,headcount_pct,High-CMT,290,6.429250501832307
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10INDIA+,headcount_pct,High-RE,297,3.8909811421155807
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10LATIN_AM,gap_GJ_pc,High-CMT,293,141.85807082300693
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10LATIN_AM,gap_GJ_pc,High-RE,297,108.61482461897637
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10LATIN_AM,headcount_pct,High-CMT,293,21.629637077178508
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10LATIN_AM,headcount_pct,High-RE,297,16.031426668228114
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,High-CMT,290,11.692311862146134
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,High-RE,297,23.300328637654346
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10MIDDLE_EAST,headcount_pct,High-CMT,290,3.4864306890455463
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10MIDDLE_EAST,headcount_pct,High-RE,297,3.9508056808975156
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10NORTH_AM,gap_GJ_pc,High-CMT,293,3.0396167780881065
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10NORTH_AM,gap_GJ_pc,High-RE,297,2.547466649036591
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10NORTH_AM,headcount_pct,High-CMT,293,0.5442265353562437
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10NORTH_AM,headcount_pct,High-RE,297,0.5025375602395548
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10PAC_OECD,gap_GJ_pc,High-CMT,290,4.81830300413409
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10PAC_OECD,gap_GJ_pc,High-RE,293,6.581515083112709
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10PAC_OECD,headcount_pct,High-CMT,290,0.9484640862931875
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10PAC_OECD,headcount_pct,High-RE,293,2.0614936097436187
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REF_ECON,gap_GJ_pc,High-CMT,293,36.86739860952202
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REF_ECON,gap_GJ_pc,High-RE,297,36.69541424902841
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REF_ECON,headcount_pct,High-CMT,293,6.402104045317901
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REF_ECON,headcount_pct,High-RE,297,6.067998623720007
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REST_ASIA,gap_GJ_pc,High-CMT,290,30.32491589567534
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REST_ASIA,gap_GJ_pc,High-RE,297,56.28243695001181
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REST_ASIA,headcount_pct,High-CMT,290,10.297205558922114
Full,T1.25x_G+0.05_Efast,FALSE,1.25,1.25x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REST_ASIA,headcount_pct,High-RE,297,9.602239212102859
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,Aggregated R10 regions,gap_GJ_pc,High-CMT,67,106.30824069608553
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,Aggregated R10 regions,gap_GJ_pc,High-RE,67,80.638008300974235
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,Aggregated R10 regions,headcount_pct,High-CMT,67,18.40883073260111
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,Aggregated R10 regions,headcount_pct,High-RE,67,13.949275705480845
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10AFRICA,gap_GJ_pc,High-CMT,67,267.1428903740223
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10AFRICA,gap_GJ_pc,High-RE,67,171.2458356147753
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10AFRICA,headcount_pct,High-CMT,67,31.334387845805335
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10AFRICA,headcount_pct,High-RE,67,23.062749599902325
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10CHINA+,gap_GJ_pc,High-CMT,67,103.27903678786087
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10CHINA+,gap_GJ_pc,High-RE,67,76.08452424584263
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10CHINA+,headcount_pct,High-CMT,67,19.521193832413957
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10CHINA+,headcount_pct,High-RE,67,15.557396184846384
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10EUROPE,gap_GJ_pc,High-CMT,67,23.66844041795189
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10EUROPE,gap_GJ_pc,High-RE,67,11.477670840076373
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10EUROPE,headcount_pct,High-CMT,67,4.8182756167170595
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10EUROPE,headcount_pct,High-RE,67,3.4214295483394253
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10INDIA+,gap_GJ_pc,High-CMT,67,49.780030381823856
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10INDIA+,gap_GJ_pc,High-RE,67,19.962234534565553
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10INDIA+,headcount_pct,High-CMT,67,10.577998289476215
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10INDIA+,headcount_pct,High-RE,67,6.052542202063997
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10LATIN_AM,gap_GJ_pc,High-CMT,67,271.83551920109153
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10LATIN_AM,gap_GJ_pc,High-RE,67,173.8422151594722
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10LATIN_AM,headcount_pct,High-CMT,67,35.56445423921359
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10LATIN_AM,headcount_pct,High-RE,67,22.952612371220972
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10MIDDLE_EAST,gap_GJ_pc,High-CMT,67,35.85520505025194
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10MIDDLE_EAST,gap_GJ_pc,High-RE,67,47.876248652129185
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10MIDDLE_EAST,headcount_pct,High-CMT,67,9.018874969074567
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10MIDDLE_EAST,headcount_pct,High-RE,67,7.74273578410834
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10NORTH_AM,gap_GJ_pc,High-CMT,67,12.860780137298178
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10NORTH_AM,gap_GJ_pc,High-RE,67,8.20495626666014
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10NORTH_AM,headcount_pct,High-CMT,67,2.106712391091372
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10NORTH_AM,headcount_pct,High-RE,67,1.4639812547902715
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10PAC_OECD,gap_GJ_pc,High-CMT,67,15.858432783036022
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10PAC_OECD,gap_GJ_pc,High-RE,67,17.957066259880776
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10PAC_OECD,headcount_pct,High-CMT,67,3.713160291946835
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10PAC_OECD,headcount_pct,High-RE,67,5.754854647293226
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10REF_ECON,gap_GJ_pc,High-CMT,67,97.14507892822445
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10REF_ECON,gap_GJ_pc,High-RE,67,69.12868488834584
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10REF_ECON,headcount_pct,High-CMT,67,14.798493854114176
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10REF_ECON,headcount_pct,High-RE,67,9.913294702104013
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10REST_ASIA,gap_GJ_pc,High-CMT,67,69.73529709680852
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10REST_ASIA,gap_GJ_pc,High-RE,67,102.0359084744565
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10REST_ASIA,headcount_pct,High-CMT,67,19.43896349148197
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10REST_ASIA,headcount_pct,High-RE,67,16.97061471919778
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,Aggregated R10 regions,gap_GJ_pc,High-CMT,226,96.07235174100184
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,Aggregated R10 regions,gap_GJ_pc,High-RE,230,78.98610897246556
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,Aggregated R10 regions,headcount_pct,High-CMT,226,16.43647133345336
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,Aggregated R10 regions,headcount_pct,High-RE,230,13.602178965980421
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10AFRICA,gap_GJ_pc,High-CMT,223,259.6602334902268
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10AFRICA,gap_GJ_pc,High-RE,230,169.72967793374977
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10AFRICA,headcount_pct,High-CMT,223,29.103613449550142
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10AFRICA,headcount_pct,High-RE,230,22.81370001120358
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10CHINA+,gap_GJ_pc,High-CMT,226,77.77249067499818
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10CHINA+,gap_GJ_pc,High-RE,230,70.23152166155437
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10CHINA+,headcount_pct,High-CMT,226,15.240127248073353
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10CHINA+,headcount_pct,High-RE,230,14.602267893195865
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10EUROPE,gap_GJ_pc,High-CMT,226,13.062275507201099
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10EUROPE,gap_GJ_pc,High-RE,230,11.275336682321985
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10EUROPE,headcount_pct,High-CMT,226,2.8483009761078257
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10EUROPE,headcount_pct,High-RE,230,3.292889967188273
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10INDIA+,gap_GJ_pc,High-CMT,223,42.21899456945115
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10INDIA+,gap_GJ_pc,High-RE,230,18.07494231764633
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10INDIA+,headcount_pct,High-CMT,223,9.353865806076108
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10INDIA+,headcount_pct,High-RE,230,5.37138373159863
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10LATIN_AM,gap_GJ_pc,High-CMT,226,232.05444193159187
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10LATIN_AM,gap_GJ_pc,High-RE,230,184.58137983725283
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10LATIN_AM,headcount_pct,High-CMT,226,30.498928527564185
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10LATIN_AM,headcount_pct,High-RE,230,24.23106137041861
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10MIDDLE_EAST,gap_GJ_pc,High-CMT,223,29.992718702407153
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10MIDDLE_EAST,gap_GJ_pc,High-RE,230,47.002717087676764
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10MIDDLE_EAST,headcount_pct,High-CMT,223,7.029157560593403
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10MIDDLE_EAST,headcount_pct,High-RE,230,7.622462968445671
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10NORTH_AM,gap_GJ_pc,High-CMT,226,7.947395686721165
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10NORTH_AM,gap_GJ_pc,High-RE,230,9.799891975374356
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10NORTH_AM,headcount_pct,High-CMT,226,1.3193709561271194
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10NORTH_AM,headcount_pct,High-RE,230,1.8397561120920685
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10PAC_OECD,gap_GJ_pc,High-CMT,223,9.274123224248449
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10PAC_OECD,gap_GJ_pc,High-RE,226,16.231092094130904
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10PAC_OECD,headcount_pct,High-CMT,223,1.891691502039435
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10PAC_OECD,headcount_pct,High-RE,226,4.9391893011462225
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10REF_ECON,gap_GJ_pc,High-CMT,226,73.929640171128
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10REF_ECON,gap_GJ_pc,High-RE,230,75.23096925030902
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10REF_ECON,headcount_pct,High-CMT,226,11.49362471066107
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10REF_ECON,headcount_pct,High-RE,230,11.41138868419019
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10REST_ASIA,gap_GJ_pc,High-CMT,223,58.446414119507814
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10REST_ASIA,gap_GJ_pc,High-RE,230,93.1094402475751
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10REST_ASIA,headcount_pct,High-CMT,223,17.08790067794782
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,2C,R10REST_ASIA,headcount_pct,High-RE,230,15.758440637125904
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,gap_GJ_pc,High-CMT,293,98.80741121343986
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,gap_GJ_pc,High-RE,297,80.45689325842406
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,headcount_pct,High-CMT,293,16.953841700832417
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,headcount_pct,High-RE,297,13.787532527119414
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,gap_GJ_pc,High-CMT,290,261.7581814860059
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,gap_GJ_pc,High-RE,297,171.1893227512057
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,headcount_pct,High-CMT,290,29.820284456963513
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,headcount_pct,High-RE,297,22.855734531234113
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,gap_GJ_pc,High-CMT,293,81.87461212844362
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,gap_GJ_pc,High-RE,297,70.66340292903
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,headcount_pct,High-CMT,293,15.96713246713177
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,headcount_pct,High-RE,297,14.777170140459429
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,gap_GJ_pc,High-CMT,293,15.509602660909211
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,gap_GJ_pc,High-RE,297,11.305266262790315
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,headcount_pct,High-CMT,293,3.604914227765891
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,headcount_pct,High-RE,297,3.319255645847366
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,gap_GJ_pc,High-CMT,290,44.208758244118776
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,gap_GJ_pc,High-RE,297,18.189405426158647
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,headcount_pct,High-CMT,290,10.02352328799168
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,headcount_pct,High-RE,297,5.57572328653093
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,gap_GJ_pc,High-CMT,293,243.33949495678138
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,gap_GJ_pc,High-RE,297,180.42012435160504
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,headcount_pct,High-CMT,293,31.30777090682553
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,headcount_pct,High-RE,297,23.810011082482713
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,High-CMT,290,32.1404969060538
Full,T1.25x_G+0.05_Eslow,FALSE,1.25,1.25x,0.05,Gini +0.05,Slower improvement,0.015,0.6,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,High-RE,297,47.079214075837214
