model,scenario,Category,r10_region,year,deaths_pm25,deaths_o3,deaths_total,source
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10EUROPE,2090,210977,0,210977,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10EUROPE,2100,218835,0,218835,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10INDIA+,2010,1214206,0,1214206,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10INDIA+,2020,1228980,0,1228980,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10INDIA+,2030,1437566,0,1437566,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10INDIA+,2040,975450,0,975450,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10INDIA+,2050,975196,0,975196,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10INDIA+,2060,1072048,0,1072048,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10INDIA+,2070,1175448,0,1175448,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10INDIA+,2080,1267369,0,1267369,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10INDIA+,2090,1325132,0,1325132,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10INDIA+,2100,1364507,0,1364507,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10LATIN_AM,2010,152861,0,152861,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10LATIN_AM,2020,170610,0,170610,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10LATIN_AM,2030,194168,0,194168,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10LATIN_AM,2040,199682,0,199682,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10LATIN_AM,2050,221328,0,221328,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10LATIN_AM,2060,244755,0,244755,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10LATIN_AM,2070,267022,0,267022,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10LATIN_AM,2080,284545,0,284545,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10LATIN_AM,2090,299833,0,299833,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10LATIN_AM,2100,311185,0,311185,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10MIDDLE_EAST,2010,209889,0,209889,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10MIDDLE_EAST,2020,258654,0,258654,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10MIDDLE_EAST,2030,282402,0,282402,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10MIDDLE_EAST,2040,315608,0,315608,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10MIDDLE_EAST,2050,406757,0,406757,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10MIDDLE_EAST,2060,519911,0,519911,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10MIDDLE_EAST,2070,637931,0,637931,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10MIDDLE_EAST,2080,740683,0,740683,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10MIDDLE_EAST,2090,836257,0,836257,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10MIDDLE_EAST,2100,944990,0,944990,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10NORTH_AM,2010,122246,0,122246,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10NORTH_AM,2020,119890,0,119890,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10NORTH_AM,2030,106475,0,106475,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10NORTH_AM,2040,108137,0,108137,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10NORTH_AM,2050,121850,0,121850,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10NORTH_AM,2060,129657,0,129657,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10NORTH_AM,2070,139594,0,139594,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10NORTH_AM,2080,155399,0,155399,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10NORTH_AM,2090,174708,0,174708,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10NORTH_AM,2100,194595,0,194595,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10PAC_OECD,2010,79700,0,79700,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10PAC_OECD,2020,83937,0,83937,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10PAC_OECD,2030,86886,0,86886,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10PAC_OECD,2040,81896,0,81896,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10PAC_OECD,2050,79592,0,79592,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10PAC_OECD,2060,79454,0,79454,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10PAC_OECD,2070,80003,0,80003,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10PAC_OECD,2080,77392,0,77392,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10PAC_OECD,2090,74380,0,74380,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10PAC_OECD,2100,71376,0,71376,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REF_ECON,2010,274986,0,274986,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REF_ECON,2020,211245,0,211245,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REF_ECON,2030,193203,0,193203,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REF_ECON,2040,156693,0,156693,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REF_ECON,2050,166881,0,166881,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REF_ECON,2060,182894,0,182894,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REF_ECON,2070,204892,0,204892,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REF_ECON,2080,220880,0,220880,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REF_ECON,2090,238143,0,238143,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REF_ECON,2100,259729,0,259729,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REST_ASIA,2010,607404,0,607404,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REST_ASIA,2020,660829,0,660829,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REST_ASIA,2030,692687,0,692687,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REST_ASIA,2040,608547,0,608547,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REST_ASIA,2050,657751,0,657751,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REST_ASIA,2060,739669,0,739669,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REST_ASIA,2070,812654,0,812654,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REST_ASIA,2080,880353,0,880353,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REST_ASIA,2090,941092,0,941092,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,C4,R10REST_ASIA,2100,993657,0,993657,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10AFRICA,2010,431975,0,431975,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10AFRICA,2020,469853,0,469853,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10AFRICA,2030,507767,0,507767,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10AFRICA,2040,591374,0,591374,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10AFRICA,2050,737557,0,737557,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10AFRICA,2060,914965,0,914965,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10AFRICA,2070,1116086,0,1116086,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10AFRICA,2080,1341830,0,1341830,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10AFRICA,2090,1588103,0,1588103,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10AFRICA,2100,1855906,0,1855906,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10CHINA+,2010,1588024,0,1588024,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10CHINA+,2020,1659627,0,1659627,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10CHINA+,2030,1567662,0,1567662,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10CHINA+,2040,1115828,0,1115828,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10CHINA+,2050,1014833,0,1014833,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10CHINA+,2060,947191,0,947191,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10CHINA+,2070,857118,0,857118,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10CHINA+,2080,812892,0,812892,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10CHINA+,2090,756451,0,756451,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10CHINA+,2100,703174,0,703174,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10EUROPE,2010,261163,0,261163,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10EUROPE,2020,234927,0,234927,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10EUROPE,2030,202831,0,202831,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10EUROPE,2040,186922,0,186922,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10EUROPE,2050,205431,0,205431,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10EUROPE,2060,216346,0,216346,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10EUROPE,2070,207865,0,207865,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10EUROPE,2080,212751,0,212751,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10EUROPE,2090,219855,0,219855,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10EUROPE,2100,230348,0,230348,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10INDIA+,2010,1214206,0,1214206,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10INDIA+,2020,1228980,0,1228980,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10INDIA+,2030,1437566,0,1437566,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10INDIA+,2040,990582,0,990582,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10INDIA+,2050,981601,0,981601,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10INDIA+,2060,1094837,0,1094837,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10INDIA+,2070,1184111,0,1184111,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10INDIA+,2080,1276815,0,1276815,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10INDIA+,2090,1345096,0,1345096,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10INDIA+,2100,1374816,0,1374816,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10LATIN_AM,2010,152861,0,152861,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10LATIN_AM,2020,170610,0,170610,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10LATIN_AM,2030,194168,0,194168,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10LATIN_AM,2040,201086,0,201086,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10LATIN_AM,2050,221328,0,221328,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10LATIN_AM,2060,245391,0,245391,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10LATIN_AM,2070,267661,0,267661,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10LATIN_AM,2080,286477,0,286477,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10LATIN_AM,2090,301347,0,301347,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10LATIN_AM,2100,312234,0,312234,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10MIDDLE_EAST,2010,209889,0,209889,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10MIDDLE_EAST,2020,258654,0,258654,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10MIDDLE_EAST,2030,282402,0,282402,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10MIDDLE_EAST,2040,316978,0,316978,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10MIDDLE_EAST,2050,409053,0,409053,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10MIDDLE_EAST,2060,523560,0,523560,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10MIDDLE_EAST,2070,639483,0,639483,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10MIDDLE_EAST,2080,744828,0,744828,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10MIDDLE_EAST,2090,839832,0,839832,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10MIDDLE_EAST,2100,947362,0,947362,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10NORTH_AM,2010,122246,0,122246,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10NORTH_AM,2020,119890,0,119890,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10NORTH_AM,2030,106475,0,106475,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10NORTH_AM,2040,109762,0,109762,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10NORTH_AM,2050,121850,0,121850,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10NORTH_AM,2060,131745,0,131745,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10NORTH_AM,2070,141969,0,141969,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10NORTH_AM,2080,160572,0,160572,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10NORTH_AM,2090,180539,0,180539,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10NORTH_AM,2100,198034,0,198034,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10PAC_OECD,2010,79700,0,79700,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10PAC_OECD,2020,83937,0,83937,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10PAC_OECD,2030,86886,0,86886,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10PAC_OECD,2040,81896,0,81896,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10PAC_OECD,2050,79592,0,79592,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10PAC_OECD,2060,79304,0,79304,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10PAC_OECD,2070,80557,0,80557,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10PAC_OECD,2080,78507,0,78507,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10PAC_OECD,2090,75408,0,75408,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10PAC_OECD,2100,72352,0,72352,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REF_ECON,2010,274986,0,274986,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REF_ECON,2020,211245,0,211245,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REF_ECON,2030,193203,0,193203,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REF_ECON,2040,156693,0,156693,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REF_ECON,2050,165828,0,165828,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REF_ECON,2060,183398,0,183398,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REF_ECON,2070,205266,0,205266,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REF_ECON,2080,223949,0,223949,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REF_ECON,2090,240117,0,240117,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REF_ECON,2100,262123,0,262123,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REST_ASIA,2010,607404,0,607404,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REST_ASIA,2020,660829,0,660829,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REST_ASIA,2030,692687,0,692687,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REST_ASIA,2040,613514,0,613514,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REST_ASIA,2050,662652,0,662652,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REST_ASIA,2060,748533,0,748533,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REST_ASIA,2070,812654,0,812654,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REST_ASIA,2080,886814,0,886814,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REST_ASIA,2090,948110,0,948110,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,C4,R10REST_ASIA,2100,995072,0,995072,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10AFRICA,2010,431975,0,431975,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10AFRICA,2020,469853,0,469853,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10AFRICA,2030,507767,0,507767,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10AFRICA,2040,593763,0,593763,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10AFRICA,2050,734172,0,734172,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10AFRICA,2060,911091,0,911091,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10AFRICA,2070,1111971,0,1111971,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10AFRICA,2080,1336163,0,1336163,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10AFRICA,2090,1576604,0,1576604,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10AFRICA,2100,1843289,0,1843289,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10CHINA+,2010,1588024,0,1588024,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10CHINA+,2020,1659627,0,1659627,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10CHINA+,2030,1567662,0,1567662,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10CHINA+,2040,1147307,0,1147307,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10CHINA+,2050,1026843,0,1026843,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10CHINA+,2060,965844,0,965844,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10CHINA+,2070,870241,0,870241,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10CHINA+,2080,806417,0,806417,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10CHINA+,2090,743398,0,743398,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10CHINA+,2100,690512,0,690512,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10EUROPE,2010,261163,0,261163,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10EUROPE,2020,234927,0,234927,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10EUROPE,2030,202831,0,202831,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10EUROPE,2040,190879,0,190879,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10EUROPE,2050,208732,0,208732,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10EUROPE,2060,220549,0,220549,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10EUROPE,2070,213986,0,213986,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10EUROPE,2080,207809,0,207809,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10EUROPE,2090,210624,0,210624,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10EUROPE,2100,218260,0,218260,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10INDIA+,2010,1214206,0,1214206,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10INDIA+,2020,1228980,0,1228980,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10INDIA+,2030,1437566,0,1437566,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10INDIA+,2040,1015630,0,1015630,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10INDIA+,2050,994368,0,994368,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10INDIA+,2060,1109966,0,1109966,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10INDIA+,2070,1201396,0,1201396,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10INDIA+,2080,1276815,0,1276815,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10INDIA+,2090,1335124,0,1335124,original engineered-target run
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,C4,R10INDIA+,2100,1364507,0,1364507,original engineered-target run
