database,Region,amb,family,Model,project,n_cdr,n_re,median_cdr_million_deaths,median_re_million_deaths,comparable,robust,direction_coded_difference_million_deaths,relative_effect_pct,favours,matched_unit
SCI-vetted,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,2,NA,3.663375,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
SCI-vetted,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,3.67087,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
SCI-vetted,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,4,NA,3.624505,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
SCI-vetted,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,3.846295,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
SCI-vetted,R10PAC_OECD,2C,WITCH,WITCH 5.0,ENGAGE,0,26,NA,5.29431,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
SCI-vetted,R10PAC_OECD,2C,WITCH,WITCH 5.0,NAVIGATE,0,2,NA,5.253655,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
SCI-vetted,R10REF_ECON,1.5C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,2,NA,15.1261775,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
SCI-vetted,R10REF_ECON,1.5C,IMAGE,IMAGE 3.2,SSP2021,4,1,14.10518,13.94082,TRUE,FALSE,0.16436000000000028,1.16524567570212,High-RE,IMAGE 3.2 | SSP2021 | 1.5C
SCI-vetted,R10REF_ECON,1.5C,POLES,POLES-JRC ENGAGE,ENGAGE,2,0,13.00148,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
SCI-vetted,R10REF_ECON,1.5C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,2,NA,13.451825,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
SCI-vetted,R10REF_ECON,1.5C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,13.722405,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
SCI-vetted,R10REF_ECON,2C,GCAM,GCAM 5.3,NGFS Phase 2,0,1,NA,15.844605,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | NGFS Phase 2 | 2C
SCI-vetted,R10REF_ECON,2C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,16.1283125,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10REF_ECON,2C,IMAGE,IMAGE 3.0,ENGAGE,15,0,14.726645,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
SCI-vetted,R10REF_ECON,2C,IMAGE,IMAGE 3.2,SSP2021,6,3,14.5497725,14.08833,TRUE,TRUE,0.4614425000000004,3.1714757052043283,High-RE,IMAGE 3.2 | SSP2021 | 2C
SCI-vetted,R10REF_ECON,2C,IMAGE,IMAGE 3.3,NAVIGATE,1,0,14.15577,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
SCI-vetted,R10REF_ECON,2C,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,3,NA,14.9503,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10REF_ECON,2C,POLES,POLES-JRC ENGAGE,ENGAGE,41,0,13.188415000000001,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
SCI-vetted,R10REF_ECON,2C,REMIND,REMIND 2.1,LeastTotalCost,0,1,NA,13.372975,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
SCI-vetted,R10REF_ECON,2C,REMIND,REMIND 2.1,R2p1,0,1,NA,13.370555,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
SCI-vetted,R10REF_ECON,2C,REMIND,REMIND-Buildings 2.0,BEG,0,1,NA,13.403095,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 2C
SCI-vetted,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,1,NA,13.129065,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
SCI-vetted,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,2,NA,13.047325,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
SCI-vetted,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,2,NA,13.047325,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
SCI-vetted,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,1,NA,13.365055,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
SCI-vetted,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,13.2621,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
SCI-vetted,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,2,NA,13.442765000000001,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
SCI-vetted,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,13.554465,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
SCI-vetted,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,4,NA,13.4223325,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
SCI-vetted,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,14.185625,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
SCI-vetted,R10REF_ECON,2C,WITCH,WITCH 5.0,ENGAGE,0,26,NA,16.6822225,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
SCI-vetted,R10REF_ECON,2C,WITCH,WITCH 5.0,NAVIGATE,0,2,NA,16.115105,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
SCI-vetted,R10REST_ASIA,1.5C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,2,NA,58.755219999999994,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
SCI-vetted,R10REST_ASIA,1.5C,IMAGE,IMAGE 3.2,SSP2021,4,1,73.32125500000001,62.48175,TRUE,FALSE,10.83950500000001,14.78357810433006,High-RE,IMAGE 3.2 | SSP2021 | 1.5C
SCI-vetted,R10REST_ASIA,1.5C,POLES,POLES-JRC ENGAGE,ENGAGE,2,0,52.574192499999995,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
SCI-vetted,R10REST_ASIA,1.5C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,2,NA,55.097485,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
SCI-vetted,R10REST_ASIA,1.5C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,53.915715,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
SCI-vetted,R10REST_ASIA,2C,GCAM,GCAM 5.3,NGFS Phase 2,0,1,NA,60.38373,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | NGFS Phase 2 | 2C
SCI-vetted,R10REST_ASIA,2C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,65.6839575,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10REST_ASIA,2C,IMAGE,IMAGE 3.0,ENGAGE,15,0,66.241615,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
SCI-vetted,R10REST_ASIA,2C,IMAGE,IMAGE 3.2,SSP2021,6,3,76.57326499999999,71.995025,TRUE,TRUE,4.578239999999994,5.978901382878207,High-RE,IMAGE 3.2 | SSP2021 | 2C
SCI-vetted,R10REST_ASIA,2C,IMAGE,IMAGE 3.3,NAVIGATE,1,0,66.18231,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
SCI-vetted,R10REST_ASIA,2C,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,3,NA,57.13601,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10REST_ASIA,2C,POLES,POLES-JRC ENGAGE,ENGAGE,41,0,54.92546,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
SCI-vetted,R10REST_ASIA,2C,REMIND,REMIND 2.1,LeastTotalCost,0,1,NA,71.645165,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
SCI-vetted,R10REST_ASIA,2C,REMIND,REMIND 2.1,R2p1,0,1,NA,66.865605,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
SCI-vetted,R10REST_ASIA,2C,REMIND,REMIND-Buildings 2.0,BEG,0,1,NA,76.128625,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 2C
SCI-vetted,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,1,NA,64.125465,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
SCI-vetted,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,2,NA,63.7358725,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
SCI-vetted,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,2,NA,63.7358725,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
SCI-vetted,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,1,NA,66.291605,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
SCI-vetted,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,58.986675000000005,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
SCI-vetted,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,2,NA,62.302350000000004,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
SCI-vetted,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,56.569069999999996,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
SCI-vetted,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,4,NA,55.227865,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
SCI-vetted,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,55.430945,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
SCI-vetted,R10REST_ASIA,2C,WITCH,WITCH 5.0,ENGAGE,0,26,NA,51.795249999999996,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
SCI-vetted,R10REST_ASIA,2C,WITCH,WITCH 5.0,NAVIGATE,0,2,NA,52.7519475,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
