database,Model,Scenario,Pathway,amb,family,project,Region,outcome,value,outcome_label,outcome_unit,lower_is_better
Full,IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10AFRICA,mortality_million_deaths,77.150045,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10CHINA+,mortality_million_deaths,92.097075,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10EUROPE,mortality_million_deaths,23.814865,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10INDIA+,mortality_million_deaths,128.059895,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10LATIN_AM,mortality_million_deaths,23.19729,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10MIDDLE_EAST,mortality_million_deaths,45.475005,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10NORTH_AM,mortality_million_deaths,11.93647,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10PAC_OECD,mortality_million_deaths,5.741105,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10REF_ECON,mortality_million_deaths,14.15577,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10REST_ASIA,mortality_million_deaths,66.18231,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-act_u,High-CDR,2C,IMAGE,NAVIGATE,Aggregated R10 regions,mortality_million_deaths,530.88351,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-act_u,High-CDR,2C,IMAGE,NAVIGATE,R10AFRICA,mortality_million_deaths,80.896585,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-act_u,High-CDR,2C,IMAGE,NAVIGATE,R10CHINA+,mortality_million_deaths,100.25758,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-act_u,High-CDR,2C,IMAGE,NAVIGATE,R10EUROPE,mortality_million_deaths,23.631925,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-act_u,High-CDR,2C,IMAGE,NAVIGATE,R10INDIA+,mortality_million_deaths,143.081015,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-act_u,High-CDR,2C,IMAGE,NAVIGATE,R10LATIN_AM,mortality_million_deaths,23.6337,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-act_u,High-CDR,2C,IMAGE,NAVIGATE,R10MIDDLE_EAST,mortality_million_deaths,45.55263,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-act_u,High-CDR,2C,IMAGE,NAVIGATE,R10NORTH_AM,mortality_million_deaths,11.94525,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-act_u,High-CDR,2C,IMAGE,NAVIGATE,R10PAC_OECD,mortality_million_deaths,5.83415,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-act_u,High-CDR,2C,IMAGE,NAVIGATE,R10REF_ECON,mortality_million_deaths,14.584305,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-act_u,High-CDR,2C,IMAGE,NAVIGATE,R10REST_ASIA,mortality_million_deaths,81.46637,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,High-CDR,2C,IMAGE,NAVIGATE,Aggregated R10 regions,mortality_million_deaths,516.97734,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,High-CDR,2C,IMAGE,NAVIGATE,R10AFRICA,mortality_million_deaths,79.83623,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,High-CDR,2C,IMAGE,NAVIGATE,R10CHINA+,mortality_million_deaths,100.536635,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,High-CDR,2C,IMAGE,NAVIGATE,R10EUROPE,mortality_million_deaths,23.695555,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,High-CDR,2C,IMAGE,NAVIGATE,R10INDIA+,mortality_million_deaths,131.221835,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,High-CDR,2C,IMAGE,NAVIGATE,R10LATIN_AM,mortality_million_deaths,23.727585,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,High-CDR,2C,IMAGE,NAVIGATE,R10MIDDLE_EAST,mortality_million_deaths,45.4939,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,High-CDR,2C,IMAGE,NAVIGATE,R10NORTH_AM,mortality_million_deaths,11.99924,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,High-CDR,2C,IMAGE,NAVIGATE,R10PAC_OECD,mortality_million_deaths,6.014845,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,High-CDR,2C,IMAGE,NAVIGATE,R10REF_ECON,mortality_million_deaths,14.63325,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,High-CDR,2C,IMAGE,NAVIGATE,R10REST_ASIA,mortality_million_deaths,79.818265,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,High-CDR,2C,IMAGE,NAVIGATE,Aggregated R10 regions,mortality_million_deaths,523.663215,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,High-CDR,2C,IMAGE,NAVIGATE,R10AFRICA,mortality_million_deaths,80.134165,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,High-CDR,2C,IMAGE,NAVIGATE,R10CHINA+,mortality_million_deaths,99.910025,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,High-CDR,2C,IMAGE,NAVIGATE,R10EUROPE,mortality_million_deaths,23.937105,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,High-CDR,2C,IMAGE,NAVIGATE,R10INDIA+,mortality_million_deaths,140.292385,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,High-CDR,2C,IMAGE,NAVIGATE,R10LATIN_AM,mortality_million_deaths,23.808435,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,High-CDR,2C,IMAGE,NAVIGATE,R10MIDDLE_EAST,mortality_million_deaths,45.55688,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,High-CDR,2C,IMAGE,NAVIGATE,R10NORTH_AM,mortality_million_deaths,12.00812,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,High-CDR,2C,IMAGE,NAVIGATE,R10PAC_OECD,mortality_million_deaths,5.860335,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,High-CDR,2C,IMAGE,NAVIGATE,R10REF_ECON,mortality_million_deaths,14.638705,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,High-CDR,2C,IMAGE,NAVIGATE,R10REST_ASIA,mortality_million_deaths,77.51706,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,Aggregated R10 regions,mortality_million_deaths,526.047595,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10AFRICA,mortality_million_deaths,80.481615,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10CHINA+,mortality_million_deaths,99.885715,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10EUROPE,mortality_million_deaths,23.748345,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10INDIA+,mortality_million_deaths,141.32209,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10LATIN_AM,mortality_million_deaths,23.70221,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10MIDDLE_EAST,mortality_million_deaths,45.54939,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10NORTH_AM,mortality_million_deaths,11.983459999999999,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10PAC_OECD,mortality_million_deaths,5.854865,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10REF_ECON,mortality_million_deaths,14.584585,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,High-CDR,2C,IMAGE,NAVIGATE,R10REST_ASIA,mortality_million_deaths,78.93532,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,Aggregated R10 regions,mortality_million_deaths,471.418065,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10AFRICA,mortality_million_deaths,74.208955,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10CHINA+,mortality_million_deaths,88.21999,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10EUROPE,mortality_million_deaths,19.203655,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10INDIA+,mortality_million_deaths,134.195905,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10LATIN_AM,mortality_million_deaths,22.164925,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10MIDDLE_EAST,mortality_million_deaths,43.637085,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10NORTH_AM,mortality_million_deaths,9.38093,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10PAC_OECD,mortality_million_deaths,5.24925,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10REF_ECON,mortality_million_deaths,13.9673,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10REST_ASIA,mortality_million_deaths,61.19007,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,Aggregated R10 regions,mortality_million_deaths,471.680905,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10AFRICA,mortality_million_deaths,74.337905,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10CHINA+,mortality_million_deaths,88.04516,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10EUROPE,mortality_million_deaths,19.354995,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10INDIA+,mortality_million_deaths,134.404705,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10LATIN_AM,mortality_million_deaths,22.193345,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10MIDDLE_EAST,mortality_million_deaths,43.628795,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10NORTH_AM,mortality_million_deaths,9.427765,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10PAC_OECD,mortality_million_deaths,5.2465,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10REF_ECON,mortality_million_deaths,14.00195,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-EI-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10REST_ASIA,mortality_million_deaths,61.039785,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,Aggregated R10 regions,mortality_million_deaths,450.635775,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10AFRICA,mortality_million_deaths,75.358225,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10CHINA+,mortality_million_deaths,86.491525,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10EUROPE,mortality_million_deaths,15.74054,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10INDIA+,mortality_million_deaths,124.47939,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10LATIN_AM,mortality_million_deaths,21.468255,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10MIDDLE_EAST,mortality_million_deaths,42.67502,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10NORTH_AM,mortality_million_deaths,7.360255,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10PAC_OECD,mortality_million_deaths,5.34951,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10REF_ECON,mortality_million_deaths,13.218285,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10REST_ASIA,mortality_million_deaths,58.49477,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,Aggregated R10 regions,mortality_million_deaths,452.360955,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10AFRICA,mortality_million_deaths,75.249735,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10CHINA+,mortality_million_deaths,87.414065,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10EUROPE,mortality_million_deaths,15.908295,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10INDIA+,mortality_million_deaths,125.14874,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10LATIN_AM,mortality_million_deaths,21.539015,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10MIDDLE_EAST,mortality_million_deaths,42.82773,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10NORTH_AM,mortality_million_deaths,7.480165,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10PAC_OECD,mortality_million_deaths,5.35671,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10REF_ECON,mortality_million_deaths,13.270795,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-MC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10REST_ASIA,mortality_million_deaths,58.165705,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,Aggregated R10 regions,mortality_million_deaths,454.227195,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10AFRICA,mortality_million_deaths,74.85136,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10CHINA+,mortality_million_deaths,86.07214,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10EUROPE,mortality_million_deaths,15.30766,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10INDIA+,mortality_million_deaths,127.99141,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10LATIN_AM,mortality_million_deaths,22.057145,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10MIDDLE_EAST,mortality_million_deaths,42.130115,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10NORTH_AM,mortality_million_deaths,7.519015,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10PAC_OECD,mortality_million_deaths,5.366575,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10REF_ECON,mortality_million_deaths,13.100695,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C,High-CDR,1.5C,IMAGE,SHAPE,R10REST_ASIA,mortality_million_deaths,59.83108,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,Aggregated R10 regions,mortality_million_deaths,455.5278,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10AFRICA,mortality_million_deaths,74.930725,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10CHINA+,mortality_million_deaths,86.533675,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10EUROPE,mortality_million_deaths,15.391385,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10INDIA+,mortality_million_deaths,127.49053,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10LATIN_AM,mortality_million_deaths,22.6867,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10MIDDLE_EAST,mortality_million_deaths,42.132285,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10NORTH_AM,mortality_million_deaths,7.657635,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10PAC_OECD,mortality_million_deaths,5.4096,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
Full,IMAGE 3.3,SHAPE-SDP-RC-1.5°C [with Climate Change Impacts],High-CDR,1.5C,IMAGE,SHAPE,R10REF_ECON,mortality_million_deaths,13.151035,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE
