database,ambition_view,Region,outcome,outcome_label,outcome_unit,lower_is_better,family,n_cdr,n_re,median_cdr,median_re,cliffs_delta_raw,comparable,robust,direction_coded_difference,relative_effect_pct,direction_coded_cliffs_delta,favours,pooled_effect_pct,pooled_favours,agrees_with_pooled
Full,All ambitions,R10CHINA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,GCAM,3,5,303.6828763720639,385.18129728794884,1,TRUE,TRUE,81.49842091588494,26.83668631221581,1,High-RE,39.95689961878924,High-RE,TRUE
Full,All ambitions,R10CHINA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,IMAGE,69,2,284.27645017837733,398.45852129333593,0.9130434782608695,TRUE,FALSE,114.1820711149586,40.165856525685406,0.9130434782608695,High-RE,39.95689961878924,High-RE,TRUE
Full,All ambitions,R10CHINA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,99,27,221.52392107207572,241.54182256444008,0.7239057239057239,TRUE,TRUE,20.01790149236436,9.036451411426249,0.7239057239057239,High-RE,39.95689961878924,High-RE,TRUE
Full,All ambitions,R10CHINA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,60,9,439.85904034965563,522.4542708212437,0.8333333333333334,TRUE,TRUE,82.59523047158802,18.777658953179838,0.8333333333333334,High-RE,39.95689961878924,High-RE,TRUE
Full,All ambitions,R10CHINA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,1,224,247.58110705639126,400.8815290012018,0.9285714285714286,TRUE,FALSE,153.30042194481052,61.91927314950306,0.9285714285714286,High-RE,39.95689961878924,High-RE,TRUE
Full,All ambitions,R10CHINA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,TIAM,12,0,178.23220766875704,NA,NA,FALSE,FALSE,NA,NA,NA,NA,39.95689961878924,High-RE,FALSE
Full,All ambitions,R10CHINA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,8,16,428.5143386571075,279.52807983253,-0.3125,TRUE,TRUE,-148.98625882457748,-34.76809184296506,-0.3125,High-CDR,39.95689961878924,High-RE,FALSE
Full,All ambitions,R10EUROPE,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,AIM,21,14,2.3293273829576022,2.616201844288537,0.5986394557823129,TRUE,TRUE,-0.28687446133093486,-12.315763916649773,-0.5986394557823129,High-CDR,32.411902097407726,High-RE,FALSE
Full,All ambitions,R10EUROPE,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,COFFEE,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,32.411902097407726,High-RE,FALSE
Full,All ambitions,R10EUROPE,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,33,5,2.9480973212116313,3.825634430287502,0.8303030303030303,TRUE,TRUE,-0.8775371090758708,-29.766219139441908,-0.8303030303030303,High-CDR,32.411902097407726,High-RE,FALSE
Full,All ambitions,R10EUROPE,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,71,2,6.661884000492842,5.82581566594188,-0.1267605633802817,TRUE,FALSE,0.8360683345509621,12.55002840771635,0.1267605633802817,High-RE,32.411902097407726,High-RE,TRUE
Full,All ambitions,R10EUROPE,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,MESSAGEix,99,27,2.990915668229855,3.2463488139375296,0.12532734754956978,TRUE,TRUE,-0.2554331457076744,-8.540299160586164,-0.12532734754956978,High-CDR,32.411902097407726,High-RE,FALSE
Full,All ambitions,R10EUROPE,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,60,9,5.879380189121894,8.070302037372974,0.837037037037037,TRUE,TRUE,-2.1909218482510795,-37.26450370235882,-0.837037037037037,High-CDR,32.411902097407726,High-RE,FALSE
Full,All ambitions,R10EUROPE,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,1,224,6.500856005651087,2.514112325157365,-0.9464285714285714,TRUE,FALSE,3.9867436804937224,61.32644188747007,0.9464285714285714,High-RE,32.411902097407726,High-RE,TRUE
Full,All ambitions,R10EUROPE,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,TIAM,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,32.411902097407726,High-RE,FALSE
Full,All ambitions,R10EUROPE,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,8,16,6.085413346546538,8.00482732396056,0.359375,TRUE,TRUE,-1.9194139774140222,-31.541226012252505,-0.359375,High-CDR,32.411902097407726,High-RE,FALSE
Full,All ambitions,R10EUROPE,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,AIM,21,14,0.7127282338634698,0.8212322559350995,0.7142857142857143,TRUE,TRUE,-0.10850402207162968,-15.223758077249778,-0.7142857142857143,High-CDR,26.304607010665567,High-RE,FALSE
Full,All ambitions,R10EUROPE,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,COFFEE,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,26.304607010665567,High-RE,FALSE
Full,All ambitions,R10EUROPE,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,33,5,0.9416445626034765,1.25497646269769,0.7575757575757576,TRUE,TRUE,-0.3133319000942135,-33.27496515541996,-0.7575757575757576,High-CDR,26.304607010665567,High-RE,FALSE
Full,All ambitions,R10EUROPE,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,IMAGE,71,2,2.250468647122244,1.9988509681910354,-0.15492957746478872,TRUE,FALSE,0.25161767893120857,11.180679155559943,0.15492957746478872,High-RE,26.304607010665567,High-RE,TRUE
Full,All ambitions,R10EUROPE,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,99,27,0.9044439065680665,1.0796241079580255,0.23756079311634867,TRUE,TRUE,-0.17518020138995904,-19.36882985421223,-0.23756079311634867,High-CDR,26.304607010665567,High-RE,FALSE
Full,All ambitions,R10EUROPE,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,POLES,60,9,2.1899384407060323,2.66599776298944,0.6407407407407407,TRUE,TRUE,-0.47605932228340775,-21.738479650136973,-0.6407407407407407,High-CDR,26.304607010665567,High-RE,FALSE
Full,All ambitions,R10EUROPE,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,1,224,2.6253960967742143,0.9215387339237497,-0.9464285714285714,TRUE,FALSE,1.7038573628504645,64.89905903889965,0.9464285714285714,High-RE,26.304607010665567,High-RE,TRUE
Full,All ambitions,R10EUROPE,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,TIAM,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,26.304607010665567,High-RE,FALSE
Full,All ambitions,R10EUROPE,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,WITCH,8,16,1.6457546469511013,2.5750756462992284,0.484375,TRUE,TRUE,-0.9293209993481271,-56.467773071142304,-0.484375,High-CDR,26.304607010665567,High-RE,FALSE
Full,All ambitions,R10EUROPE,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,AIM,21,4,16.846385,15.99233,-0.8809523809523809,TRUE,TRUE,0.8540550000000007,5.069663313523944,0.8809523809523809,High-RE,26.38861724213735,High-RE,TRUE
Full,All ambitions,R10EUROPE,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,3,5,23.90131,19.44191,-1,TRUE,TRUE,4.459399999999999,18.657554753275026,1,High-RE,26.38861724213735,High-RE,TRUE
Full,All ambitions,R10EUROPE,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,59,2,21.753425,17.997867499999998,-0.559322033898305,TRUE,FALSE,3.755557500000002,17.26421241712513,0.559322033898305,High-RE,26.38861724213735,High-RE,TRUE
Full,All ambitions,R10EUROPE,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,MESSAGEix,95,24,15.032525,14.459814999999999,-0.17894736842105263,TRUE,TRUE,0.5727100000000007,3.8098057378916765,0.17894736842105263,High-RE,26.38861724213735,High-RE,TRUE
Full,All ambitions,R10EUROPE,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,POLES,60,0,11.925435,NA,NA,FALSE,FALSE,NA,NA,NA,NA,26.38861724213735,High-RE,FALSE
Full,All ambitions,R10EUROPE,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,0,184,NA,11.18624,NA,FALSE,FALSE,NA,NA,NA,NA,26.38861724213735,High-RE,FALSE
Full,All ambitions,R10EUROPE,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,8,7,17.614202499999998,17.52549,-0.32142857142857145,TRUE,TRUE,0.0887124999999962,0.5036418764914063,0.32142857142857145,High-RE,26.38861724213735,High-RE,TRUE
Full,All ambitions,R10EUROPE,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,AIM,21,14,267.6076325853194,247.94398699882402,-0.20408163265306123,TRUE,TRUE,-19.663645586495363,-7.3479389943133055,-0.20408163265306123,High-CDR,5.647144154777592,High-RE,FALSE
Full,All ambitions,R10EUROPE,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,COFFEE,0,8,NA,230.1498973397804,NA,FALSE,FALSE,NA,NA,NA,NA,5.647144154777592,High-RE,FALSE
Full,All ambitions,R10EUROPE,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,GCAM,3,5,245.99541141446437,224.76404123880252,-1,TRUE,TRUE,-21.23137017566185,-8.630799271247488,-1,High-CDR,5.647144154777592,High-RE,FALSE
Full,All ambitions,R10EUROPE,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,IMAGE,69,2,150.96182262369499,167.24176666772547,0.6086956521739131,TRUE,FALSE,16.279944044030486,10.784146455764361,0.6086956521739131,High-RE,5.647144154777592,High-RE,TRUE
Full,All ambitions,R10EUROPE,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,99,27,143.2311162323639,152.2821563930543,0.34231200897867564,TRUE,TRUE,9.051040160690405,6.3191856621482305,0.34231200897867564,High-RE,5.647144154777592,High-RE,TRUE
Full,All ambitions,R10EUROPE,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,60,9,211.308606623778,255.96581200461412,0.8777777777777778,TRUE,TRUE,44.65720538083613,21.13364244568871,0.8777777777777778,High-RE,5.647144154777592,High-RE,TRUE
Full,All ambitions,R10EUROPE,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,1,224,88.64995725227382,163.44218418062522,0.9464285714285714,TRUE,FALSE,74.7922269283514,84.36803496194919,0.9464285714285714,High-RE,5.647144154777592,High-RE,TRUE
Full,All ambitions,R10EUROPE,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,TIAM,12,0,61.710176400887306,NA,NA,FALSE,FALSE,NA,NA,NA,NA,5.647144154777592,High-RE,FALSE
Full,All ambitions,R10EUROPE,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,8,16,204.67918132543645,118.08520732893382,-0.859375,TRUE,TRUE,-86.59397399650263,-42.30717234442113,-0.859375,High-CDR,5.647144154777592,High-RE,FALSE
Full,All ambitions,R10INDIA+,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,AIM,21,14,2.2127801510286296,1.8444294148109421,-0.2857142857142857,TRUE,TRUE,0.36835073621768744,16.646513032325263,0.2857142857142857,High-RE,59.50915539211849,High-RE,TRUE
Full,All ambitions,R10INDIA+,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,COFFEE,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,59.50915539211849,High-RE,FALSE
Full,All ambitions,R10INDIA+,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,33,5,0.4652245330378547,0.585859831797393,0.7575757575757576,TRUE,TRUE,-0.12063529875953827,-25.930553999765596,-0.7575757575757576,High-CDR,59.50915539211849,High-RE,FALSE
Full,All ambitions,R10INDIA+,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,68,2,1.8456737560620629,0.7069871388029949,-0.9117647058823529,TRUE,FALSE,1.138686617259068,61.69490212011111,0.9117647058823529,High-RE,59.50915539211849,High-RE,TRUE
Full,All ambitions,R10INDIA+,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,MESSAGEix,99,27,0.8464725474002575,0.7490434448592728,-0.161242050130939,TRUE,TRUE,0.09742910254098469,11.510013270981487,0.161242050130939,High-RE,59.50915539211849,High-RE,TRUE
Full,All ambitions,R10INDIA+,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,60,9,1.2978786607519035,1.6888178167803822,0.5962962962962963,TRUE,TRUE,-0.39093915602847873,-30.12139484610949,-0.5962962962962963,High-CDR,59.50915539211849,High-RE,FALSE
Full,All ambitions,R10INDIA+,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,1,224,0.5376711441348119,0.40654205162057255,-0.7142857142857143,TRUE,FALSE,0.13112909251423932,24.38834479861187,0.7142857142857143,High-RE,59.50915539211849,High-RE,TRUE
Full,All ambitions,R10INDIA+,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,TIAM,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,59.50915539211849,High-RE,FALSE
Full,All ambitions,R10INDIA+,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,8,16,3.9680770960583915,2.0858982793208463,-0.84375,TRUE,TRUE,1.8821788167375453,47.43302035656438,0.84375,High-RE,59.50915539211849,High-RE,TRUE
Full,All ambitions,R10INDIA+,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,AIM,21,14,2.119604814123154,1.809280798016938,-0.3333333333333333,TRUE,TRUE,0.31032401610621596,14.640654429471654,0.3333333333333333,High-RE,60.80265874105469,High-RE,TRUE
Full,All ambitions,R10INDIA+,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,COFFEE,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,60.80265874105469,High-RE,FALSE
Full,All ambitions,R10INDIA+,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,33,5,0.43051989336856156,0.525047360887463,0.7090909090909091,TRUE,TRUE,-0.0945274675189014,-21.956585276299382,-0.7090909090909091,High-CDR,60.80265874105469,High-RE,FALSE
Full,All ambitions,R10INDIA+,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,IMAGE,68,2,1.6168831485145363,0.6228898623122578,-0.9264705882352942,TRUE,FALSE,0.9939932862022784,61.47588878735489,0.9264705882352942,High-RE,60.80265874105469,High-RE,TRUE
Full,All ambitions,R10INDIA+,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,99,27,0.8004203366819905,0.714335955823007,-0.14927048260381592,TRUE,TRUE,0.08608438085898351,10.754896760348695,0.14927048260381592,High-RE,60.80265874105469,High-RE,TRUE
Full,All ambitions,R10INDIA+,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,POLES,60,9,1.3514758987103548,1.5316712368128467,0.40370370370370373,TRUE,TRUE,-0.1801953381024919,-13.333226162186333,-0.40370370370370373,High-CDR,60.80265874105469,High-RE,FALSE
Full,All ambitions,R10INDIA+,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,1,224,0.5499657923540028,0.38134857366059005,-0.8035714285714286,TRUE,FALSE,0.16861721869341273,30.659583020915775,0.8035714285714286,High-RE,60.80265874105469,High-RE,TRUE
Full,All ambitions,R10INDIA+,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,TIAM,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,60.80265874105469,High-RE,FALSE
Full,All ambitions,R10INDIA+,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,WITCH,8,16,3.633197354020269,1.9017520560804466,-0.921875,TRUE,TRUE,1.7314452979398225,47.656241300074534,0.921875,High-RE,60.80265874105469,High-RE,TRUE
Full,All ambitions,R10INDIA+,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,AIM,21,4,93.76981,90.6928675,-0.47619047619047616,TRUE,TRUE,3.0769425000000012,3.2813786228211415,0.47619047619047616,High-RE,5.901494121366096,High-RE,TRUE
Full,All ambitions,R10INDIA+,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,3,5,156.848675,111.833015,-0.8666666666666667,TRUE,TRUE,45.01565999999998,28.700057555475038,0.8666666666666667,High-RE,5.901494121366096,High-RE,TRUE
Full,All ambitions,R10INDIA+,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,59,2,141.544995,143.6417475,0.01694915254237288,TRUE,FALSE,-2.096752500000008,-1.4813328440189695,-0.01694915254237288,High-CDR,5.901494121366096,High-RE,FALSE
Full,All ambitions,R10INDIA+,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,MESSAGEix,95,24,124.285145,118.45612,-0.3263157894736842,TRUE,TRUE,5.8290250000000015,4.690041597489388,0.3263157894736842,High-RE,5.901494121366096,High-RE,TRUE
Full,All ambitions,R10INDIA+,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,POLES,60,0,106.113485,NA,NA,FALSE,FALSE,NA,NA,NA,NA,5.901494121366096,High-RE,FALSE
Full,All ambitions,R10INDIA+,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,0,184,NA,109.8745025,NA,FALSE,FALSE,NA,NA,NA,NA,5.901494121366096,High-RE,FALSE
Full,All ambitions,R10INDIA+,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,8,7,84.19686250000001,85.713095,0.2857142857142857,TRUE,TRUE,-1.5162324999999868,-1.8008182905865247,-0.2857142857142857,High-CDR,5.901494121366096,High-RE,FALSE
Full,All ambitions,R10INDIA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,AIM,21,14,402.4871134447645,474.5725081203499,0.54421768707483,TRUE,TRUE,72.0853946755854,17.90998823754343,0.54421768707483,High-RE,144.47036694164885,High-RE,TRUE
Full,All ambitions,R10INDIA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,COFFEE,0,8,NA,118.03836934910692,NA,FALSE,FALSE,NA,NA,NA,NA,144.47036694164885,High-RE,FALSE
Full,All ambitions,R10INDIA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,GCAM,3,5,246.51482282389583,735.4998101880691,1,TRUE,TRUE,488.98498736417326,198.3592636591643,1,High-RE,144.47036694164885,High-RE,TRUE
Full,All ambitions,R10INDIA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,IMAGE,66,2,324.3344890140186,420.04224727583147,0.7272727272727273,TRUE,FALSE,95.7077582618129,29.508967286447348,0.7272727272727273,High-RE,144.47036694164885,High-RE,TRUE
Full,All ambitions,R10INDIA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,99,27,338.4582644113511,371.13241738058497,0.5607931163486719,TRUE,TRUE,32.67415296923389,9.653820398228714,0.5607931163486719,High-RE,144.47036694164885,High-RE,TRUE
Full,All ambitions,R10INDIA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,60,9,515.7454163038665,639.089827507719,0.8037037037037037,TRUE,TRUE,123.34441120385247,23.915755197168927,0.8037037037037037,High-RE,144.47036694164885,High-RE,TRUE
Full,All ambitions,R10INDIA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,1,224,435.5119185229572,960.620195007554,0.9464285714285714,TRUE,FALSE,525.1082764845968,120.57265350291824,0.9464285714285714,High-RE,144.47036694164885,High-RE,TRUE
Full,All ambitions,R10INDIA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,TIAM,12,0,95.93154987518511,NA,NA,FALSE,FALSE,NA,NA,NA,NA,144.47036694164885,High-RE,FALSE
Full,All ambitions,R10INDIA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,8,16,276.73376623203757,321.5779181868135,0.796875,TRUE,TRUE,44.84415195477595,16.204799495691006,0.796875,High-RE,144.47036694164885,High-RE,TRUE
Full,All ambitions,R10LATIN_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,AIM,21,14,60.550613429439956,68.37921967915804,0.8027210884353742,TRUE,TRUE,-7.828606249718085,-12.92902880140234,-0.8027210884353742,High-CDR,29.622226923934168,High-RE,FALSE
Full,All ambitions,R10LATIN_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,COFFEE,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,29.622226923934168,High-RE,FALSE
Full,All ambitions,R10LATIN_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,33,5,44.73595809565459,46.71287445012359,0.12727272727272726,TRUE,TRUE,-1.9769163544690045,-4.419076820131928,-0.12727272727272726,High-CDR,29.622226923934168,High-RE,FALSE
